language,location,message
en,,RT @CNN: The bees living on Notre Dame's roof survived the fire https://t.co/MsFZf9zIBY https://t.co/KcoJjbVEKa
pt,"Anápolis, Brasil","RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
pt,,"RT @BLOGdoPEPE: Se Edir Macedo ver o quanto a Catedral de Notre Dame arrecadou em 4 dias ,ele manda tocar fogo no Templo de Salomão"
en,"Florida, Indiana, USA","RT @becket: Crazy photo of the altar inside Notre Dame, by Reuters' Philippe Wojazer https://t.co/KjRPSVKJRA"
en,head in the clouds,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,"North Carolina, USA","RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
pt,minha casa,RT @Camila_Cabello: my heart is breaking seeing the fire at notre dame. I’ll never forget walking in the first time in Paris and being in awe of the beauty of it. 💔
en,Inland Empire,"I think we've got enough, thanks.

Over $250M a day has poured in from all over the world since Tuesday, to help rebuild the Notre Dame Cathedral.  

I think that will cover one stained glass window, don't you think?

***... https://t.co/jAnlvrWbwZ"
fr,"Janzé, France","RT @lequipedusoir: [🎀🎁🎊ALERTE CADEAU EXCEPTIONNEL🎊🎁🎀]

Les amis ! 
A l'occasion du match #PSGASM, @FootStore75 
vous offre le maillot du PSG hommage à Notre-Dame  !

Pour tenter votre chance: 
✅Followez le compte de l'#EDS✅
🔁Retweetez le post🔁

🍀Bonne chance🍀

https://t.co/DgymRe3mVY https://t.co/ASqbWLiBse"
en,"New Paltz, NY","RT @CaitlinPacific: I am honestly confused. 857 French churches vandalized in the last year, including a fire last month at San Suplice - and it is somehow political suicide just to ask if there might be some possible connection to the conflagration at Notre Dame? I don't understand this."
fr,,"RT @Nathaliemaxtine: Nôtre Dame de Paris en feu lundi.. 
Suicides en hausse chez les policiers 
Des milliers de personnes au chômage technique depuis 5 mois..
Pause ? NON évidemment.Les gilets jaunes se foutent de tout ça.  Ils donnent même rendez vous aux black block  demain.  Mouvement EXÉCRABLE !!"
en,,Notre-Dame fire: Eight centuries of turbulent history https://t.co/0RqI90UF6P
en,,RT @kbnoswag: The 'Notre Dame' Of Each State https://t.co/JCWHNVhKr4
en,,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
es,,RT @gvlzquez: Terrible lo de Notre Dame; recuerdo cuando lo escalé jugando Assassin's Creed y me da pavor pensar que pudo pasar mientras yo estaba ahí. https://t.co/WUH0f9zEJS
hr,,RT @CroatiaWeek: Croatian stone masonry school offers help in Notre-Dame restoration https://t.co/dd41HM2zr5 #NotreDameCathedralFire
es,Bolivia,"RT @franceinter: Des millions pour Notre-Dame, le « privilège de l’homme blanc » ? par @pierrehaski #le79inter
https://t.co/xaZ3lbEhMM https://t.co/eLQqTkrSRQ"
es,Politóloga,"RT @FLagos_Neumann: En Chile muere un niño de 4 años esperando un trasplante de corazón y su Presidente Sebastián Piñera quiere donar cobre y madera para la reconstrucción de Notre Dame.
¡Exigo una explicación!"
es,"Concepción, Chile","RT @F_DaVid_A: Ubisoft: 
- Dona 500.000 a la reconstrucción de Notre Dame.
- Regalan Assassin's Creed: Unity en PC: https://t.co/cdkuU8LEw3
- Ofrece su exhaustivo estudio de la catedral para lo que pueda ayudar: https://t.co/guLYoIx9Da

Bien, joder. Bien, UBI! https://t.co/kr0EHjAFxW"
en,,"RT @LifeSite: ‘Allah Akbar’: As Notre Dame burned, muslims celebrated on social media https://t.co/20CMAOPGie"
en,IG: Keri_No_Hilson,"RT @BirdsOfJannah: While the world mourns for the Notre Dame, China is secretly destroying centuries old Mosques and Churches, some of which were architectural heritage sites, and millions of Muslims are bring put in concentration camps #NotreDame https://t.co/R1TwvlH8Gn"
en,Nationwide,RT @The_Trump_Train: Who else thinks the Notre Dame Cathedral was burned down terrorists?
es,Barcelona,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,"Ohio, USA","RT @calebm__: so sad about what happened to notre dame, here’s a pic of when I studied abroad in paris to show that I care more than the rest of you https://t.co/odKjm30tbX"
fr,Loin très loin.,"RT @aCactusHuman: Jvois tout le monde pleurer Notre Dame mais quand Poudlard a été détruit pendant la bataille finale y a personne qui a sorti son chéquier, vous avez vraiment pas le sens des priorités."
fr,Quelque part dans un endroit,"RT @etiennebft: Emmanuel Macron : Il n'y a pas d'argent magique !

Notre-Dame : *brule*

L'argent magique : https://t.co/OCmrT3B8OH"
es,Chile,"RT @FLagos_Neumann: En Chile muere un niño de 4 años esperando un trasplante de corazón y su Presidente Sebastián Piñera quiere donar cobre y madera para la reconstrucción de Notre Dame.
¡Exigo una explicación!"
en,"Oregon, USA","RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,"Oregon, USA","RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
fr,,RT @lefigaropremium: 🔒 ANALYSE - Le grand défi de l’Europe n’est pas économique et social. Il s’agit d’abord d’un défi de civilisation. https://t.co/lJRtEb9Rmo
fr,,RT @NOTREAVIS: @CCastaner 60000 POLICIERS POUR 30000 GILETS D APRES LES CHIFFRES TRUQUES DE CASTANER !! MACRON ET CASTANER SONT RESPONSABLES DE LA MORT DE  NOTRE DAME ! 6  VIGILES POUR LA SURVEILLER EN TRAVAUX ? ILS AURAIENT DU ETRE 50 ! COMME LA TOUR EIFFEL BLINDEE!  20 FOIS + DE SUICIDE CHEZ LES PAUVRES https://t.co/7dO4dRdWLb
en,"Logan, UT","RT @OnPointRadio: The special counsel concluded that President Trump ""made attempts to do this, but that he was not successful at squelching the investigation,"" @sahilkapur says.

https://t.co/kAEzqfUutO"
en,Australia a State of Despair,"RT @GrogsGamut: How about we let the Catholic Church set up a fund to restore Notre Dame rather than the Aust govt? 

Or better yet, how about we wait to find out what the French govt and the church plan to do before setting up anything? 

This is not an urgent crisis. Can we all just slow down?"
pt,Castanhal/PA,RT @gerdwenzel: Um bilhão de Euros já arrecadado para a reconstrução da Catedral de Notre-Dame. https://t.co/WvX5eNrAJt
es,"Atacama, Chile","RT @hugoguionista: Soy ateo y no quise opinar sobre el incendio en Notre Dame, pero han pasado los días y hemos visto a muchos llorar por este ""patrimonio de la humanidad"" mientras recaudan miles de millones para volver a ""enchularlo"" como si fuera prioridad. 
Y no, no lo es
Háblame de prioridades https://t.co/TQ73FrJxkf"
en,"Celina, OH || Columbus, OH","RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
fr,"Paris, France","RT @leloveluck: Notre Dame might command the headlines, but spare a thought for the Syrian &amp; Iraqi cities that had their hearts ripped by air strikes &amp; militancy. They will not have the luxury of similar reconstruction efforts. Here’s a video from a recent eve in western Mosul: https://t.co/ZpTFWLGVwA"
fr,,"RT @AD12369002: @InsolentJeff @Philipp17159620 Notre-Dame est certes un symbole religieux, mais aussi un symbole de la France, notre patrimoine, notre culture. J'étais à Notre-Dame quand elle brûlait, et à côté de moi une iranienne, musulmane, pleurait car ""elle adorait la culture française""."
en,,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,,"RT @BillyArmagh: Before the news cycle moves on, please notice and absorb this fact: in a few hours, three billionaires shrugged, yawned, and dropped $752,652,500.00 to rebuild Notre Dame, and that was spare change.

Imagine what we’d build if we taxed our resources back from billionaires."
en,,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,,RT @NickKristof: I'm thrilled that people have raised $1 billion to restore Notre Dame. But it seems shortsighted that we can't raise 10 percent as much to reduce the risk that Congo's Ebola outbreak will spread around the world. https://t.co/72iIHO4ME4
en,,RT @NickKristof: I'm thrilled that people have raised $1 billion to restore Notre Dame. But it seems shortsighted that we can't raise 10 percent as much to reduce the risk that Congo's Ebola outbreak will spread around the world. https://t.co/72iIHO4ME4
en,France,"RT @etiennebft: Emmanuel Macron : Il n'y a pas d'argent magique !

Notre-Dame : *brule*

L'argent magique : https://t.co/OCmrT3B8OH"
en,,RT @EmmaBrancat: Notre Dame was devastating. So too would be losing these spiritual birthing trees that are sacred to the Djap Wurrung people. https://t.co/PZzlcNTqfn
en,,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
es,,RT @allendecourrier: Donan gargolas para Notre Dame y provocan panico colectivo. https://t.co/4MXJxDKUnh https://t.co/SqPvLleZin
en,"Towson, MD","RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,,"RT @Sporf: 🚒 @PSG_Inside have invited 500 firefighters who put out the fire at Notre Dame, to their game against @AS_Monaco this weekend.

💰 They have also promised long term support including fundraising to aid the restoration of the cathedral.

👏 Brilliant. https://t.co/zevth6jiZo"
pt,"Rio Grande do Sul, Brasil","RT @rodrigodasilva: Nos últimos dias, não foram poucos os que condenaram as doações de bilionários para Notre Dame, sugerindo que os ricos não se importam com os problemas humanitários - especialmente do continente africano. Mas será verdade?"
en,Behind you,"RT @meganromer: 2 French billionaires snapped their fingers and raised $300,000,000 for the rebuilding of Notre Dame.

38,000 of us pledged what we could, ranging from $1 to $50,000, in order to raise $2,000,000 to rebuild a few black churches.

That’s what wealth inequality looks like."
es,Maldonado uruguay,"RT @M_modernel: Sobre las donaciones a Notre Dame:

1) ¿Quién te crees que sos para opinar sobre la Plata de los demás? 

2) ¿Cómo sabes que los donantes no hacen caridad con los pobres y demás?

3) ¿Vos donás algo para los pobres?

4) Deja vivir libremente a la gente."
es,,"RT @FLagos_Neumann: En Chile muere un niño de 4 años esperando un trasplante de corazón y su Presidente Sebastián Piñera quiere donar cobre y madera para la reconstrucción de Notre Dame.
¡Exigo una explicación!"
fr,,RT @confucius___: 1 milliard d’euros rassemblés pour Notre-Dame et pour eux on en fait quoi ? https://t.co/psQD5I06KG
it,Milan - Italy,Support my work https://t.co/pEYz8cRjL9 #patreon #nude #MentreEroVia #NellUovoVorrei #nude #noneladurso #Notre_dame_de_Paris #BoyWithLuv1stWin #vendobiglietti #Cantone #CANDYCANDYFORZANAPOLI #XiJinping #Xiaomi #XFactor #Zingaretti #Zelda #Libero #Lega https://t.co/g3nHo8BxHV
en,"London, England","RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
es,"Xoco, Benito Juárez",🤦🏿‍♂️ https://t.co/BTE6MOLymf
en,Nowhere,"RT @BillyArmagh: Before the news cycle moves on, please notice and absorb this fact: in a few hours, three billionaires shrugged, yawned, and dropped $752,652,500.00 to rebuild Notre Dame, and that was spare change.

Imagine what we’d build if we taxed our resources back from billionaires."
en,Yorkshire.  European Union,"RT @Kawa_Media: ""A sad evening for #France, and the whole world!"" 😢 @KhalidMAlAnkary #NotreDame #NotreDamedeParis #MiddleEast ➡ https://t.co/7JThYqDOMh https://t.co/5zCr0x5e1J"
fr,"Paris, France","Notre Dame de Paris | Pourquoi donner rend heureux?

La réponse en vidéo : https://t.co/hMZe2Wtlyo

#don #notredame #mecenat #fondation #bonheur #heureux #video #developpementpersonnel #dotation #ReconstruireNotreDame #NotreDameDeParis #NotreDameCathedral https://t.co/SfkYtokSM1"
en,Wynnum West Queensland,"@TheTodayShow 

The Cathedral is owned by the French Government.

https://t.co/1yY1gLxc55

#NotreDame"
en,toronto,"RT @BillyArmagh: Before the news cycle moves on, please notice and absorb this fact: in a few hours, three billionaires shrugged, yawned, and dropped $752,652,500.00 to rebuild Notre Dame, and that was spare change.

Imagine what we’d build if we taxed our resources back from billionaires."
en,,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,,"RT @meganromer: 2 French billionaires snapped their fingers and raised $300,000,000 for the rebuilding of Notre Dame.

38,000 of us pledged what we could, ranging from $1 to $50,000, in order to raise $2,000,000 to rebuild a few black churches.

That’s what wealth inequality looks like."
en,"Esposende, Portugal","RT @etiennebft: Emmanuel Macron : Il n'y a pas d'argent magique !

Notre-Dame : *brule*

L'argent magique : https://t.co/OCmrT3B8OH"
es,"Tarragona, Catalunya","RT @mcjene: Paris devant Notre-Dame, un moment merveilleux avec @RaiLopezCalvet et nos amis de #camiAlaRepublica 💛🌞🎗️❤️🌷💪
@Foreign_Cat @ANC_FRANCE @ASHZEN17 @KRLS @cdrparis https://t.co/25rJNT6MDj"
en,abuja nigeria,RT @CNN: The bees living on Notre Dame's roof survived the fire https://t.co/MsFZf9zIBY https://t.co/KcoJjbVEKa
en,"Coeur d'Alene, ID",In the Shadow of Notre Dame — I Love Typography https://t.co/aRkQi6gnoe ⁦@ilovetypography⁩
es,Dominican Republic,"Macron rinde homenaje a los Bomberos que ""salvaron"" Notre Dame https://t.co/dtbUgFzUPw https://t.co/QPcc6GW6Ln"
fr,,"RT @BalanceTonPost: ""Je préfère que ça soit l'argent des milliardaires français qui servent à la reconstruction de Notre-Dame, que l'argent public"", rappelle @KarimZeribi #BalanceTonPost https://t.co/75Gnsn8oB2"
en,Bikini bottom,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
fr,,"RT @etiennebft: Emmanuel Macron : Il n'y a pas d'argent magique !

Notre-Dame : *brule*

L'argent magique : https://t.co/OCmrT3B8OH"
es,"Caracas, Venezuela","RT @FLagos_Neumann: En Chile muere un niño de 4 años esperando un trasplante de corazón y su Presidente Sebastián Piñera quiere donar cobre y madera para la reconstrucción de Notre Dame.
¡Exigo una explicación!"
en,,Paris honours ‘exemplary’ firefighters for saving Notre-Dame https://t.co/ujIHFlslYV
en,"ÜT: 41.543957,-81.503139","RT @LeeDawsonPT: Notre Dame: Our roof collapsed.
Billionaires: Omg are you okay, here's $100m.
Flint: We haven't had clean water in five years.
Billionaires: https://t.co/933MFHHX7p"
it,ISD Chimaera,"@alevarone Ahahah, ma povero! 😅 E poi pensa, se si fosse inginocchiato avrebbe dato più nell'occhio e avreste avuto l'attenzione di mezza Notre Dame puntata addosso, sai che imbarazzo? 😜"
en,Fremont California,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,USA,The Notre Dame Cathedral Fire is a Gift to the French – Hear Bill Whittle Out https://t.co/01xRqHcijy
en,"Washington, USA","RT @lovexombie: So with the fire at Notre Dame, Ubisoft released Assassin's Creed Unity, for free until the 25th. https://t.co/X7lgAJyAfg Even if it's not your thing, it's pretty neat to even just walk around in and check out the cathedral :3"
en,cinci,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,USA,"So it was the fire fairy. 

#NotreDameCathedralFire 

 https://t.co/j1bPSGtSTL"
fr,,"RT @michel_saucy1: @dupontaignan @NathalieLoiseau A ce propos, tous les citoyens du monde, de bonne foi, veulent savoir ce qui se passe à Paris à «Notre Dame»."
en,"Texas, USA","RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,paris,"RT @Melychou2: C'est aberrant ce que vous dites sur Camille et qui veut gagner des millions, il était parfait, il n'avait pas besoin d'être dans le drama pour faire des dons pour notre dame. .. Sa reste un divertissement #TPMP"
es,"Santiago, Metropolitana de San","RT @FLagos_Neumann: En Chile muere un niño de 4 años esperando un trasplante de corazón y su Presidente Sebastián Piñera quiere donar cobre y madera para la reconstrucción de Notre Dame.
¡Exigo una explicación!"
fr,,"RT @etiennebft: Emmanuel Macron : Il n'y a pas d'argent magique !

Notre-Dame : *brule*

L'argent magique : https://t.co/OCmrT3B8OH"
de,Bremen,"RT @hamed_samad: Muslimische Intellektuelle in den islamischen Welt sind bestürzt, weil es viele Muslime gibt, die Schadenfreude angesichts der Brand in Notre Dame zeigen. Sie haben gemerkt, dass die meisten Kommentare unter... https://t.co/33YPTsMCMd"
en,,"RT @incunabula: Notre-Dame fire: Bees on roof survived, beekeeper says. “The bees are alive. [...] the spokesperson at the cathedral confirmed to me that [the bees] were coming in and out of the hives.”
https://t.co/v2ux1O8pGl https://t.co/G1aqLB9wHH"
en,,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,Vlasenica ➡️ 314,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
fr,BRETAGNE FRANCE,"RT @EricNaulleau: Le lieutenant-colonel Gabriel Plus, porte-parole des pompiers de Paris, hier soir dans Balance Ton Post. Très impressionnés par cet invité, aussi calme que pénétré de sa mission, nous ne savions comment lui exprimer notre gratitude pour le sauvetage de Notre-Dame. Un moment rare. https://t.co/bKj5OcY0zj"
en,,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
fr,France Bordeaux,RT @AldoSterone111: Je suis contre la reconstruction de Notre-Dame “mieux” qu’avant. Juste comme avant serait parfait. J’ai peur qu’ils en profitent pour placer un truc sordide dessus...
ja,大阪在住,RT @raurublock: なるほど、金持ちがノートルダム大聖堂修復のために寄付すると、実は節税のメリットも結構でかいのか。その分社会保障に回る財源も減るとなると、確かに貧乏人は怒るわな https://t.co/eEuv1tkEOF
en,"New York, NY","RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en-gb,"Scotland, United Kingdom","RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
fr,,"RT @MKakera: I'm feeling so sad for Notre Dame... Please resist as much as you can, you're beautiful.
#NotreDame https://t.co/Ma9H4B6TxA"
fr,,"RT @DoubleCordon: ""Montant : 3.35€ 
Arrondir à 4€ pour rebâtir Notre Dame de Paris avec la fondation de France ?"" https://t.co/wljgEM6Jhu"
es,Durmiendo,"RT @etiennebft: Emmanuel Macron : Il n'y a pas d'argent magique !

Notre-Dame : *brule*

L'argent magique : https://t.co/OCmrT3B8OH"
nl,,"RT @carlyne_vandrie: Bijna een miljard euro ingezameld voor de Notre-Dame. Ik snap dat het een prachtig gebouw is/was, maar met zo veel geld zouden er zo veel mensen geholpen kunnen worden of er zou bv. zo veel voor het klimaat gedaan kunnen worden..."
fr,,RT @bernardpivot1: Il faut bien constater qu’il y a plus d’enthousiasme à rebâtir Notre-Dame qu’à restaurer la France. Les malheurs de Marie touchent davantage que les souffrances de Marianne.
fr,,"RT @aCactusHuman: Jvois tout le monde pleurer Notre Dame mais quand Poudlard a été détruit pendant la bataille finale y a personne qui a sorti son chéquier, vous avez vraiment pas le sens des priorités."
en,,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,Asgard....jk Coatesville,RT @CNN: The bees living on Notre Dame's roof survived the fire https://t.co/VoV5bIKzCc https://t.co/aeRxJXJnsr
fr,"Domène, France",Le grand replacement des cathédrales ? https://t.co/wLPLVH5zFk
ja,,"RT @anneinagoodmood: 日本政府「要請あれば支援する準備がある」ノートルダム寺院修復に関してのコメント。

しかしこういう記事を読むと、修復に100億円超の寄付をするフランス人もいるのだからそれは任せて、日本国内でもっと復興させなきゃいけないとこに有意義にお金と技術者を送ってほしい。

https://t.co/fyvzrZu8vD"
en,a series of tubes,"RT @n_yang: The bees are alive! PARIS (AP) — The 180,000 bees kept in hives in Notre Dame Cathedral that were thought to have perished in this week's fire have been discovered alive."
en,,RT @BBCWorld: Notre-Dame fire: Eight centuries of turbulent history https://t.co/5tJw4KTEKC
pt,Rio de Janeiro,"RT @BLOGdoPEPE: Se Edir Macedo ver o quanto a Catedral de Notre Dame arrecadou em 4 dias ,ele manda tocar fogo no Templo de Salomão"
en,Blue State,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
fr,,"RT @EmmanuelMacron: Personne n'oubliera les premières minutes. La France, sidérée, voit la flèche de Notre-Dame s'effondrer. Et tout de suite, ils prennent tous les risques pour sauver ce qui peut l'être. En mémoire de cette nuit, ils recevront la Médaille d'or pour acte de courage et de dévouement. https://t.co/UfHybHkVE2"
en,wishing I was somewhere else,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,Planet Earth,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
fr,Lyon - Madrid,"RT @etiennebft: Emmanuel Macron : Il n'y a pas d'argent magique !

Notre-Dame : *brule*

L'argent magique : https://t.co/OCmrT3B8OH"
en,"Marseille, France","RT @ActuFoot_: Après l’incendie qui a ravagé Notre-Dame de Paris lundi, le PSG annonce avoir invité 500 pompiers de Paris à assister à la rencontre face à Monaco, dimanche.
Deux d’entre eux donneront le coup d’envoi fictif du match.

Classe. 👏 https://t.co/H74LqstFVO"
en,Perth Western Australia,"RT @n_yang: The bees are alive! PARIS (AP) — The 180,000 bees kept in hives in Notre Dame Cathedral that were thought to have perished in this week's fire have been discovered alive."
fr,Paris,"RT @DoubleCordon: ""Montant : 3.35€ 
Arrondir à 4€ pour rebâtir Notre Dame de Paris avec la fondation de France ?"" https://t.co/wljgEM6Jhu"
pt,Brasil,"PROCISSÃO ATRAI FIÉIS NA REGIÃO DA NOTRE-DAME
Milhares de pessoas celebraram nas ruas de Paris

INCÊNDIO NÃO PREJUDICA OBRAS DE ARTE NA CATEDRAL
Fogo e fuligem não provocaram danos graves nas peças
Os detalhes com a enviada especial @yularocha #SBTBrasil"
en,Virginia,RT @BBCWorld: Notre-Dame fire: Eight centuries of turbulent history https://t.co/5tJw4KTEKC
en,"Virginia, USA","RT @SarahNEmerson: notre dame's resident bees survived the fire and sometimes it's about the small things
https://t.co/Awq0zz4M7o"
en,"Virginia, USA","RT @SarahNEmerson: notre dame's resident bees survived the fire and sometimes it's about the small things
https://t.co/Awq0zz4M7o"
pt,,"RT @BLOGdoPEPE: Se Edir Macedo ver o quanto a Catedral de Notre Dame arrecadou em 4 dias ,ele manda tocar fogo no Templo de Salomão"
en,BA,"Rude and condescending, Shepard Smith of Fox News, cuts off French official Philippe Karesenty while speaking about the Notre Dame fire. Karsenty had brought up the recent attacks on, and desecration of, French Churches. https://t.co/1GnckEQlyJ"
en,By Your Bedside,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
fr,italia,"RT @etiennebft: Emmanuel Macron : Il n'y a pas d'argent magique !

Notre-Dame : *brule*

L'argent magique : https://t.co/OCmrT3B8OH"
en,"California, USA","RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
fr,,RT @win0g: C'est bon la flèche de Notre-Dame de Paris est reconstruite ! Je redescends les gars ! https://t.co/KiFgtWn3Mj
en,Thanagar,RT @yanisvaroufakis: The billionaires’ donations will turn Notre Dame into a monument to hypocrisy | Aditya Chakrabortty https://t.co/hbj0u5GGfe
fr,France,"RT @alexdelvalle3: 🔴 L'incendie de la cathédrale Notre-Dame nous rappelle que la France n'est pas juste une ""idée"" républicaine née en 1789 ou en 1792. La France a aussi des racines chrétiennes ! 
➡️ Avec @SoMabrouk dans les Voix de l'info sur @CNEWS 
🔵 Mes passages : https://t.co/LeIepoSy52 https://t.co/8LBWZ56NmT"
en,"Hollis, Ok","RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,NC,Mystery figure on Notre Dame Rooftop before fire https://t.co/CiQ2lYzmdm
sv,Sverige,RT @Cooper_Graves: Branden i Notre Dame blir mer och mer svår att förstå. Nu framkommer det att 800 år gammal ek inte skall brinna på det här sättet. Dessutom hade alla elektriska ledningar redan blivit utbytta så det skall vara omöjligt med kortslutning. Så varför brann det då? https://t.co/7vyoj5soLd
