language,location,message
en,OHIO-Notre Dame Country,@THE_OSU Nobody was more upset about it than Notre Dame fans.. that would have made a dozen..
es,Morelia,¿Cómo el titanio puede ser la clave para reconstruir la catedral de Notre Dame? https://t.co/Djqky9nU0W https://t.co/mYrrU6U31r
pt,Brasil,"Há quem acredite em acidente em Notre Dame, mas com os mais de 1.600 ataques anti-cristãos apenas em 2018, fica difícil não enxergar a intolerância daqueles que se dizem da ""paz"", mas que seu livro sagrado prega a morte. https://t.co/ccYqLxiUO9"
en,United States,RT @patty529: @JackPosobiec starting to make me wonder about the Notre Dame fire
en,"Philadelphia, PA","@conservmillen Remember notre dame ? Pretty sure that was cover to cover coverage for a week. But yes, Christians are totally oppressed!"
fr,Seine-Saint-Denis,Comparons un instant la couverture médiatique et les réactions politiques pour l’incendie de la charpente de Notre-Dame et pour les attentats au Sri-Lanka.
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
es,trench,"RT @1999santys: si tuvieras €200.000.000
¿que elegirías?

A) restaurar la catedral de notre dame
B) cargarlo en la sube"
en,"San Diego, CA",RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,Minnesota Places,"Thise who see Jesus in the flames of Notre Dame &amp; those screaming about Pariedollia deserve each other. They all agree and are somehow arguing. 

""I see a beautiful blue sky!""

""No it isn't you fool! That is simply how your brain perceives light coming through our atmosphere!"""
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,yee haw,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
es,,"RT @IneEstevez: Se incendia Notre Dame y todo el mundo pende de un hilo. Bombardean iglesias y hoteles de Sri Lanka, mueren hombres, mujeres, niños..... qué silencio. Hay escalafón para todo."
fr,,"Opération Quasimodo, un toit pour tous : 10% de la réparation de Notre-Dame aux sans abris de France https://t.co/yCJ5kGaS0M"
es,,"RT @Gerardo_cerrone: Cuando @lopezobrador_ supo de la tragedia en la catedral de Notre Dame dió las condolencias de inmediato pero de lo acontecido en Minatitlán no ha querido decir nada.

¿que clase de presidente tenemos que le vale madre su propia gente?

 #VeracruzEstadoFallido
#ConLosNiñosNo"
en,Tennessee - New York,RT @gWinbags: Can't believe they gave the Notre Dame project to Chip and Joanna Gaines.
es,Panamá,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,"Corbeil-Essonnes, France",RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
fr,France,"Notre-Dame : comment reconstruire ? via @franceculture https://t.co/BeFR9GrIp6
#notredame"
en,"Jersey City, NJ",RT @PFTCommenter: Usually Notre Dame waits untill November to collapse
en,"London, England",RT @JackPosobiec: @BrittPettibone Notice AP had same set phrase for Notre Dame “tourists and Easter worshippers” https://t.co/iPciSsXq0O
en,,RT @JackPosobiec: @BrittPettibone Notice AP had same set phrase for Notre Dame “tourists and Easter worshippers” https://t.co/iPciSsXq0O
en-GB,the soul stone i guess,"RT @herondalest: no one is talking about sri lanka,, some of y’all care more about a building than 130 human lives and it shows. where are the billionaires who donated money to fix notre dame at while the world is in a constant state of violence and war???"
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,,RT @pissedoffpremed: Weird how everyone was heartbroken about Notre Dame but 200 people get blown up in Sri Lanka and seemingly no one bats an eye about it
en,"London, England",RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
ja,,"RT @notredameparis: Au matin de Pâques, des ténèbres renaît la lumière...
Nous sommes tous engagés pour œuvrer à cette nouvelle naissance, à la renaissance de Notre-Dame de Paris https://t.co/tgAaCRnlCJ"
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
sr,My Favourite Faded Fantasy,RT @Slavorum_: Slavs restoring Notre Dame https://t.co/PIjAVM938c
fr,Harry Styles | 🕊💜,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,ᴬᴸᴶᴬ & ᶜᴴᴬᴿᴸ,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
fr,,RT @MichelAupetit: C’est un lieu de culte qui doit être rendu au culte. Notre-Dame n’est pas un musée. L’émotion prouve bien que ce n’est pas un lieu vide. C’est un lieu vivant. https://t.co/uDx4oQQiGd
fr,Metz,Notre-Dame-des-Landes : Vinci réclame plusieurs centaines de millions d'euros à l'Etat https://t.co/GDdNn4UOtm
es,El Salvador,"y no, no es Notre Dame, es la #catedraldesantaana https://t.co/uHfr5VVlhi"
en,,"RT @ajplus: 180,000 bees that live in the Notre Dame survived the fire. Their beekeeper says the smoke didn't hurt them (since they don't have lungs), it just made them fall asleep. 🐝 https://t.co/462d3sjgfX"
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,"Cambridge, IA",RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
fr,"Genève, Suisse ","@anne_mariani @Lui_Simplement @Seb_St_Emilion Je suis pompier volontaire.
On apprend effectivement à lire les fumée mais on parle pas d un joli petit feux de bois d exercice ici.

La couleur des fumées ne me choque absolument pas pour un incendie comme celui de Notre-Dame"
fr,"Genève, Suisse ","@anne_mariani @Lui_Simplement @Seb_St_Emilion Je suis pompier volontaire.
On apprend effectivement à lire les fumée mais on parle pas d un joli petit feux de bois d exercice ici.

La couleur des fumées ne me choque absolument pas pour un incendie comme celui de Notre-Dame"
en,,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,,RT @JackPosobiec: @BrittPettibone Notice AP had same set phrase for Notre Dame “tourists and Easter worshippers” https://t.co/iPciSsXq0O
fr,📍Marseille,"RT @G_mrcco: 3 jours que Notre Dame a brûlé -&gt; on ouvre une cellule psychologique pour le personnel du ministère de la culture. 

15ans que nos hôpitaux se meurent et que son personnel soignant se suicide -&gt; absolument rien, on évite le sujet. 

J’ai même pas les mots devant tant de bêtise."
fr,,"RT @EricNaulleau: En passant devant Notre-Dame, ce matin, immense sentiment de gratitude envers les pompiers de Paris et tous ceux qui ont rendu possible ce spectacle ordinaire devenu extraordinaire : les deux tours intactes, dressées dans toute leur gloire sous un grand soleil d'avril."
en,great white north | 602.7 ♡,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
es,Orihuela y Murcia. España 🇪🇸,"RT @EugeniodOrs_: Jo, cómo ha quedado Notre Dame.

Uy no, que es la catedral de Oviedo, incendiada por la izquierda obrera y revolucionaria en 1934. https://t.co/FbMnId4mTy"
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,"Fort Worth, TX",RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,Malaysia,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,"Tennessee, USA",Terror in Sri Lanka and Notre Dame Backlash | The Professionals https://t.co/mgI09iXXSm via @YouTube
en,,"RT @1999santys: si tuvieras €200.000.000
¿que elegirías?

A) restaurar la catedral de notre dame
B) cargarlo en la sube"
fr,France,RT @frlaborde: Architectes des batiments de France.: Pour la reconstruction à l'identique de Notre Dame de Paris. - Signez la pétition ! https://t.co/plmCPbgrFI via @Change
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,Kampala Uganda,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,New Jersey,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,"Chicago, IL","RT @MsPackyetti: I know we better raise the money just as fast to rebuild the churches in Sri Lanka as folks did Notre Dame.

I’d hope this goes without saying, but...I know how the world treats brown people. 

This is so horrific."
es,Gatomorto,"RT @TheRationalRea1: @diazvillanueva Por el amor de Dios, ¡que se emita una orden de alejamiento de Norman Foster de Notre Dame! La arquitectura moderna tiene su sitio, pero no en este caso."
en,MIA,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,,RT @btsportfootball: Kylian Mbappe and the PSG squad are wearing special shirts following the blaze at the iconic Notre Dame cathedral. https://t.co/KlMGegolEN
en,,"RT @coquihanii: So y’all really out here ignoring the bombing that happened in Sri Lanka on Easter, but still out here posting and donating to Notre Dame? Smh...."
en,uc merced,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,21 / agender / he / UK,https://t.co/JVlDEVcirD get on lads
en,"Distrito Federal, México",🐦🐥🐣 @ Cathédrale Notre-Dame de Reims https://t.co/tBfSzxvHLB
en,,RT @btsportfootball: Kylian Mbappe and the PSG squad are wearing special shirts following the blaze at the iconic Notre Dame cathedral. https://t.co/KlMGegolEN
en,,"Yes, the fire at notre dame was a massive tragedy but seriously??? All that money donated to rebuild a building but none of those millionaires want to donate money to clean up the oceans... smh."
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,1-800-273-8255;,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,"Boston, MA","Notre Dame is art made immortal, not just by the people who built her, but also by the painters, writers, and artists she inspired. https://t.co/TO6gxQylXg"
en,Malawi,"RT @Bafana_Nhlapo: Mozambique has had to surrender it's  sovereignty to the IMF in an attempt to reconstruct. This, in exchange for $118 million dollar credit. About 8000km away, the French received donations of over $660 million in only 3 days for the Notre Dame. ""Black child, you are on your own"" https://t.co/uq3qhkgH7K"
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
es,Algún lugar de Venezuela...,"RT @BeluLombardi_: Hubo 12 atentados en iglesias de Francia, se incendió la Catedral de Notre Dame en Semana Santa y ahora, en Pascua, hubo atentados en Sri Lanka dejando muchas víctimas fatales y heridos. Es terrible. ESTÁN PERSIGUIENDO A LOS CRISTIANOS, y si no lo ven es porque el odio los cegó."
es,México,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en-GB,Scotland,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
es,"Viña del Mar, Chile","RT @waldocarrasco: Nuestra Notre Dame de calle Huerfanos abandonada a su suerte, para ella no alcanza ni madera ni cobre ofrecida por @sebastianpinera para “reconstruir” la de Paris. https://t.co/xG9nsZ64kN"
en,🌌,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
es,México,"La estructura de #NotreDame resistió al incendio, pero se han detectado ""vulnerabilidades"" en el edificio... Entérate https://t.co/Zl9hCgujDI https://t.co/rBehtYbnhA"
en,d,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,"Tampa, FL",RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
fr,"Pontoise, Val d'Oise, France","RT @EricNaulleau: En passant devant Notre-Dame, ce matin, immense sentiment de gratitude envers les pompiers de Paris et tous ceux qui ont rendu possible ce spectacle ordinaire devenu extraordinaire : les deux tours intactes, dressées dans toute leur gloire sous un grand soleil d'avril."
en,,"RT @jellsmoor: @ExtinctionR @GretaThunberg What an inspiring young lady #GretaThunberg! 💚💚💚
https://t.co/3wodI7MxcX"
en,"Phoenix, AZ","“@notredameparis’ organ truly is an irreplaceable French treasure,” writes @Church_POP columnist Mat Burkepile. “When Catholics get the chance to go to Mass after the rebuild of Notre Dame, I hope they hear the ‘King of Instruments.’” https://t.co/Za9xuIrVa5 https://t.co/aMNeq67e9y"
es,Berazategui,"RT @1999santys: si tuvieras €200.000.000
¿que elegirías?

A) restaurar la catedral de notre dame
B) cargarlo en la sube"
es,"Caracas, Distrito Capital",¡LO ÚLTIMO! La Policía francesa revela la causa más probable del incendio en la Catedral de Notre Dame: Un cortocircuito #Venezuela #21Abr  https://t.co/GQMXlRa2vw
es,Guatemala,"RT @CNNEE: Numerosos artefactos, obras de arte y reliquias religiosas y cada uno cuenta una historia. Lo que hay dentro de la Catedral de Notre Dame: https://t.co/wEnrWDDHpx"
en,"Dallas, TX","@5Strat @RhondaHTown All the while macron is doing press conference stating how upset they are about the fire and what's going on. Unbelievable.
Meanwhile Christians worldwide will start donating to rebuild Notre Dame only to find out when it's finished it looks exactly like a mosque. 🤔🤔🤔"
en,"Jakarta, Indonesia",Detik-Detik Menara Gereja Katedral Notre Dame Paris Runtuh Saat Kebakaran https://t.co/BcLk2YAkoI
en,,"RT @anugov1: notre dame: *burns down*
y'all: omg rip:(( this is the saddest thing to happen this century omg pray for france
sri lanka: *over 200 people dead from explosions*
y'all:"
es,,RT @Javier__Sierra: Hoy lo he publicado en @Cronica_ElMundo: Los secretos de la aguja caída y masona de Notre Dame https://t.co/WB7v3PM0SH
es,"Buenos Aires,Argentina","Favorited ""#913 Notre Dame"" https://t.co/RmBxrzyL86 by @volveralamagia"
en,,"RT @404NotFoundEk: Ok, I don’t mean to say NOT to send your condolences to the people of Sri Lanka. It’s a horrible crime that took place there, and I Hope money is raised for them just like it was raised for Notre Dame. But we also see that right when the news came out, Muslims immediately"
en,"Austin, TX",@BlackmexJohn @RudeDawgRules He also claims to be a Yale and Notre Dame tee shirt fan.... https://t.co/GwTY9JrSZo
en,"Nashville, TN",Did you know a robot helped save Notre Dame from complete destruction? #innovation #technology #robotics https://t.co/DBL9uBCkoq
pt,,RT @B24PT: A homenagem do PSG à Catedral de Notre-Dame. https://t.co/PRdY2hSNNz
en,"Sigsig, Ecuador","RT @BeluLombardi_: Hubo 12 atentados en iglesias de Francia, se incendió la Catedral de Notre Dame en Semana Santa y ahora, en Pascua, hubo atentados en Sri Lanka dejando muchas víctimas fatales y heridos. Es terrible. ESTÁN PERSIGUIENDO A LOS CRISTIANOS, y si no lo ven es porque el odio los cegó."
es,"Cancún, Quintana Roo","Después de la donación que realizó su esposo, #SalmaHayek dijo sentirse orgullosa de pertenecer a la familia Pinault.

🕰#24HorasQuintanaRoo

Chécalo aquí👉https://t.co/UknO9DVttE https://t.co/oQXzRrHnpP"
en,Displaced,"Where all that Notre Dame charity money should really be going
https://t.co/7p75EBJqml"
en,,"@DineshDSouza What about notre dame that got more coverage than anything, people don't give af about lives but do with a building??"
en,┐(￣ー￣)┌,"RT @mazzzaroni: We’re all responsible, don’t get me wrong, BUTT if you have the ability to make such a huge impact (such as the repair of the notre dame) then why not contribute to something like cleaning the garbage patch¿ it’s a utilitarian decision"
en,"Springfield, IL",RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,"Calgary, Alberta",Muslims Celebrate The Burning of Notre Dame Cathedral: An Act of Terrori... https://t.co/9O8QyM89ho via @YouTube @CBCNews @CTVNewsAmber @brianlilley @Hal_Roberts @TheRebelTV
en,,RT @hijxdelsol: i got 20+ notifications for Notre Dame being on fire and only 3  for the 8 explosions in Sri Lanka that over 200 people have lost their lives in. the way the West doesn’t value people in the global south as people will always be infuriating
en-GB,"Barrow-in-Furness, England",RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,"Baltimore, MD & Boonton, NJ",RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
es,gran bs as,"RT @VozEntrerriana: Si estas imágenes provinieran de Rusia, Siria o Venezuela, en lugar de ""la Francia de Notre Dame"", sería difundida sin cesar en todos los grandes medios de comunicación (mass media) del ""mundo occidental y cristiano"".
#ChalecosAmarillos #YellowVests
https://t.co/vpJUB93T7J"
fr,,RT @MichelAupetit: C’est un lieu de culte qui doit être rendu au culte. Notre-Dame n’est pas un musée. L’émotion prouve bien que ce n’est pas un lieu vide. C’est un lieu vivant. https://t.co/uDx4oQQiGd
en,🇳🇬🇹🇬,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
fr,"Languedoc-Roussillon, France","RT @G_mrcco: 3 jours que Notre Dame a brûlé -&gt; on ouvre une cellule psychologique pour le personnel du ministère de la culture. 

15ans que nos hôpitaux se meurent et que son personnel soignant se suicide -&gt; absolument rien, on évite le sujet. 

J’ai même pas les mots devant tant de bêtise."
es,,"RT @Gerardo_cerrone: Cuando @lopezobrador_ supo de la tragedia en la catedral de Notre Dame dió las condolencias de inmediato pero de lo acontecido en Minatitlán no ha querido decir nada.

¿que clase de presidente tenemos que le vale madre su propia gente?

 #VeracruzEstadoFallido
#ConLosNiñosNo"
es,,"RT @Gerardo_cerrone: Cuando @lopezobrador_ supo de la tragedia en la catedral de Notre Dame dió las condolencias de inmediato pero de lo acontecido en Minatitlán no ha querido decir nada.

¿que clase de presidente tenemos que le vale madre su propia gente?

 #VeracruzEstadoFallido
#ConLosNiñosNo"
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,"Phoenix, AZ","RT @ejmontini: READER: Hey, Eddie, let the souls know that if they need a place to stay until the churches are rebuilt they can crash at my place. God knows (He really does) I could use them. ME: You and me both. https://t.co/fevg7aGQmi via @azcentral"
en,"Alaska, USA","RT @BlazeTV: French officials have declared the burning of Notre Dame Cathedral an accident, but @MillerStream wants to see the evidence.

He calls B.S. on media’s conspiracy-minded double standard &amp; says there's nothing wrong with demanding answers.

Full episode ==&gt; https://t.co/pzeoLx1n32 https://t.co/B68zIyennB"
en,,"RT @brutofficiel: ""Cet épisode montre que ce n’est pas vrai, il n’y a pas une asphyxie fiscale, et il y a encore des très grandes fortunes qui peuvent faire quelque chose de leur argent""

Après l’incendie de Notre-Dame, la fondation @Abbe_Pierre rappelle que d'autres causes manquent de moyens. https://t.co/Csziai0Gll"
fr,,"RT @WinamaxSport: « Ouais Stéphane, je suis avec Notre-Dame. Premier match et déjà premier but t’y es en feu on dirait oh ça va je déconne, en tout cas on te le souhaite. » #PSGASM https://t.co/a3skw5Y1jr"
en,kauai hawaii,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,UMD // blm // she her,"RT @meganromer: 2 French billionaires snapped their fingers and raised $300,000,000 for the rebuilding of Notre Dame.

38,000 of us pledged what we could, ranging from $1 to $50,000, in order to raise $2,000,000 to rebuild a few black churches.

That’s what wealth inequality looks like."
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,DC Metro Area,It’s such a weird trend right? Saw the same with people posting pics of themselves in Paris saying prayers for Notre Dame. 😑 https://t.co/OhHnqgNw2F
fr,Paris,"RT @WinamaxSport: « Ouais Stéphane, je suis avec Notre-Dame. Premier match et déjà premier but t’y es en feu on dirait oh ça va je déconne, en tout cas on te le souhaite. » #PSGASM https://t.co/a3skw5Y1jr"
en,,"RT @JackCitizenUS: Notre Dame cathedral is owned by the French state and it -- along with some other historic buildings -- is not insured due to cost constraints, local media reported. https://t.co/4210LRZSk7"
pt,"Coimbra, Portugal","RT @betterCallNunes: Falam do Neymar e metem foto do Notre Dame, estagiário out https://t.co/yY3giHUkEP"
es,"Zapopan, Jalisco",@DeniseDresserG la llaman en Francia !!!! que no le dieron permiso de moverse de la iglesia de notre dame .
en,USA,RT @accidentalhurt: I know that the Notre Dame is a very important landmark but the fact that billionaires have pledged over 600 million dollars in under 24 hours to help fix it just really puts into perspective how easily rich people could help solve world issues if they cared
es,,"RT @TeneisMe: No es París, es Sri Lanka. No es Notre-Dame es una simple iglesia católica que estaba atestada de personas celebrando el domingo de Resurreción. En París no hubo que lamentar víctimas, en Sri Lanka de momento son 207 los muertos. ¿Cuándo comienzan las donaciones millonarias? https://t.co/3N75mh7kqJ"
fr,"Aix-en-Provence, France","RT @WinamaxSport: « Ouais Stéphane, je suis avec Notre-Dame. Premier match et déjà premier but t’y es en feu on dirait oh ça va je déconne, en tout cas on te le souhaite. » #PSGASM https://t.co/a3skw5Y1jr"
en,,"RT @MindFuror: Follow me here:
Comey in NZ
Obama at Notre Dame
Powers in Sri Lanka 
Where is John Kerry...?
Jarrett...?
Rice...?
Bill C...?
HRC...?
#FindTheCabal"
fr,,"RT @notredameparis: Au matin de Pâques, des ténèbres renaît la lumière...
Nous sommes tous engagés pour œuvrer à cette nouvelle naissance, à la renaissance de Notre-Dame de Paris https://t.co/tgAaCRnlCJ"
en,"Longview, TX",RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
fr,,"RT @adelou__: Aujourd’hui, Notre-Dame est morte. Ou peut-être hier, je ne sais pas. J’ai reçu un télégramme de Macron : « Nous rebâtirons Notre-Dame en 5 ans. » Cela ne veut rien dire. C’était peut-être hier."
pt,"Braga, Portugal",RT @futtmais: Linda camisa do PSG para Notre-Dame. https://t.co/AjTIzsy23Z
es,"Huelva, España","RT @AlbertoSotillos: Tranquilos, las bombas en Sri Lanka no han afectado a ninguna vidriera de Notre Dame...

Solo van más de 180 asesinados.

Desde aquí mis mayores deseos por una pronta recuperación de los heridos y recuerdo a los fallecidos.

Y mi lamento por nuestra penosa escala de valores."
en,looking for it,"RT @herondalest: no one is talking about sri lanka,, some of y’all care more about a building than 130 human lives and it shows. where are the billionaires who donated money to fix notre dame at while the world is in a constant state of violence and war???"
es,Pilar,"RT @IneEstevez: Se incendia Notre Dame y todo el mundo pende de un hilo. Bombardean iglesias y hoteles de Sri Lanka, mueren hombres, mujeres, niños..... qué silencio. Hay escalafón para todo."
en,buying socks,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
es,,"RT @waldocarrasco: Nuestra Notre Dame de calle Huerfanos abandonada a su suerte, para ella no alcanza ni madera ni cobre ofrecida por @sebastianpinera para “reconstruir” la de Paris. https://t.co/xG9nsZ64kN"
en,"Milwaukee, WI",RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,"Sharpstown, Houston","RT @anugov1: notre dame: *burns down*
y'all: omg rip:(( this is the saddest thing to happen this century omg pray for france
sri lanka: *over 200 people dead from explosions*
y'all:"
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
es,Space Oddity,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,"Pittsburgh, PA","RT @alfonslopeztena: Notre Dame burning on April 15, 2019 https://t.co/LwsmViZew0"
id,Ngayogyakarta Hadiningrat,"RT @Ny_AzizAlSaggaf: “Tolak Komunisme”

Ketika dunia menangisi terbakarnya Gereja Notre Dame di Paris.
Masjid2 di China diam2 dihancurkan Pemerintah. Salah satunya Masjid Keriya, milik muslim Uighur.
Cukuplah Allah sebaik2nya penolong dan pelindung bagi kami. https://t.co/bmNniC8pvp"
en,"Langley, British Columbia",RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
pt,Brasil,"@bernardopkuster Você ficou tristinho com o incêndio na Notre Dame. Tudo bem, normal, *mas* 👇👇👇👇👇

Em menos de 24 horas a França arrecadou 2 bilhões pra reconstrução da Catedral de Notre Dame. A mesma França que desde 1957 (ou seja mesmo depois de 62 anos depois da sua independência)"
fr,,"RT @brutofficiel: ""Cet épisode montre que ce n’est pas vrai, il n’y a pas une asphyxie fiscale, et il y a encore des très grandes fortunes qui peuvent faire quelque chose de leur argent""

Après l’incendie de Notre-Dame, la fondation @Abbe_Pierre rappelle que d'autres causes manquent de moyens. https://t.co/Csziai0Gll"
en,WV,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,"Florida, USA",RT @avibebert: BREAKING: NOTRE DAME ARSON ATTACK RULED AN ACT OF TERROR BY INVESTIGATORS https://t.co/Y1DOPCq7Jg via @YouTube
pt,,"RT @mphistoria: Depois da doação de 88 milhões que Lily Safra fez para a catedral de Notre Dame, talvez agora os pobres de direita saibam o que é ser rico."
en,,"RT @TheBeaverton: Catholic Church assures billionaires that none of their Notre Dame donations will go to poor

https://t.co/dBcOrBXEzY #EasterSunday #Vatican #NotredameEnLlamas https://t.co/JYyTrJVjMj"
en,"Honolulu, HI",RT @Komunista_Black: Over 200 people died in Sri Lanka this morning and I don't see nearly as much about it as I did when Notre Dame was on fire. Wonder why that is? 🤔
