language,location,message
en,대한민국 성남시,RT @HillaryClinton: My heart goes out to Paris. Notre Dame is a symbol of our ability as human beings to unite for a higher purpose—to build breathtaking spaces for worship that no one person could have built on their own. I wish France strength and shared purpose as they grieve and rebuild.
en,"Washington, DC",It’s a deeply personal loss that’s felt when a landmark of that caliber is damaged. It inflicts harm to the entire community’s psyche. Loss of cultural heritage is a special kind of pain that reverberates. I’m heartbroken over this. Vivre la Notre Dame.
en,United States,"RT @DeusVultMedia: Do you think Notre Dame Cathedral was purposely set on fire? 

Vote and retweet for large sample."
en,,"RT @willchamberlain: Notre Dame is burning, but DON’T YOU DARE suggest arson is even a possibility! Are these people serious? https://t.co/oxcx6vACpT"
en,,"RT @Nattha_ThaiPBS: เหตุไฟไหม้ มหาวิหาร Notre-Dame
- โครงสร้างข้างบนเสียหายอย่างหนัก
-  อายุ 850 ปี
- แต่ละปีนักท่องเที่ยวไปเยือน 13 ล้านคน
- หนึ่งในสัญลักษณ์ของกรุงปารีส 
- ขึ้นทะเบียนเป็นมรดกโลก ในปี 1991 
- ขึ้นชื่อว่าเป็นโบสถ์สวยที่สุดในลักษณะกอทิกแบบฝรั่งเศส
- ยังไม่รู้สาเหตุ #NotreDame https://t.co/ybRbV5l147"
es,"Província de Lleida, Catalunya (Espanya)","RT @_Peich: A ver, a los gilipollas que celebran el incendio de una iglesia: lo de Notre Dame no es una cuestión de religión.
Lo de Notre Dame es historia de la humanidad, historia del arte, patrimonio cultural.
Dos siglos de construcción.
La perdida de una joya arquitectónica."
pt,"ZN, BH","RT @ProfessorDum: Lumos for Paris! Nossa solidariedade aos católicos e ao povo de Paris pelo terrível incêndio que atingiu a catedral Notre Dame Nossa Senhora de Paris. Mais de 800 anos de história sendo destruído pelo fogo, um patrimônio mundial. Muito Triste! https://t.co/IDSStuI4PV"
ja,日本 東京,RT @ABC: Onlookers watch in disbelief at the moment the spire atop the Notre Dame cathedral collapses. https://t.co/59PuNHZpom https://t.co/ZN4Xs7xcTk
en,they/them🌟CSUF Student,"RT @Newsweek: News of the incident at the Al-Aqsa Mosque, the third holiest site in Islam and central to the ongoing Arab-Israeli conflict, was largely overshadowed by a much larger blaze engulfing the Notre Dame Cathedral at the same time. https://t.co/GMUQl7ngLe"
es,Sevilla,"RT @FranGlezSosa: Hoy, que ha sucedido la tragedia de Notre Dame, fue para mí inevitable recordar que Daesh destruyó el Arco del Triunfo, los Templos de Bel Baalshamin y las ruinas del Teatro Romano de Palmira, en Siria. Patrimonio de la Humanidad por la UNESCO. https://t.co/ZsrVyUr1sk"
en,"Edmonton, Alberta",RT @KayaJones: I feel physically ill. Our Holy Week is hitting with a heavy loss. Notre Dame de Paris is on fire. My favorite church in all the world. I’ve been so many times. To Easter mass even. Dear Lord 💔🙏🏼 I send my deepest condolences to the French people. And to all Christians. 💔🙏🏼✝️ https://t.co/96K4lpWLvg
es,,"RT @ElCafePicante: ¡¡¡¡¡Qué inmenso dolor!!!!!! La Catedral Notre Dame de París arrasada por un incendio. Solo sobreviven las torres de piedra. La flecha, todo el techo se ha derrumbado. 900 años de historia en llamas. Un símbolo de la civilización desaparece.. Qué tristeza gigantesca!!!"
es,Éire,RT @InfobaeAmerica: [VIDEO] Así fue el derrumbe de la aguja de la torre principal de la catedral de Notre Dame en París  https://t.co/GJqaAskOZv https://t.co/vH6Rc32srw
fr,Planète terre,RT @France24_fr: Émotion et solidarité internationales après l’incendie à Notre-Dame de Paris https://t.co/c0SNF8Swx3 https://t.co/yhxQum1uLX
es,"Madrid, España","RT @ChapuApaolaza: Mira, @sanchezcastejon, se puede hacer así. El presidente de una república laica recuerda el significado religioso De Notre Dame. No pasa nada. https://t.co/UsHEHQ4C9a"
es,"Huanuco, Peru",@RPPNoticias Y la inconclusa catedral de Huaraz también es copia de Notre Dame.
en,"Texas, USA","RT @engr1624: A vast digital blueprint offers hope for #NotreDame: ""For the last half-decade or so, an architectural historian named Andrew Tallon worked with laser scanners to capture the entirety of the cathedral’s interior and exterior in meticulous 3D point clouds."" https://t.co/0wUBENqFql"
ja,SATSUMA,RT @NBCNews: Witness footage captures the historic Notre Dame Cathedral being engulfed in flames. https://t.co/MaEI5HL4Kk https://t.co/G3Ts0J62Nm
en,,"RT @benshapiro: If we wish to uphold the beauty and profundity of the Notre Dame cathedral, that means re-familiarizing ourselves with the philosophy and religious principles that built it."
de,"Gö,Lower-Saxony, Germany","RT @Prospectally2: @eucopresident @theresa_may  .... you’re a little slow to respond ! France is our friend and neighbour , Notre Dame is precious to all Europeans , to lovers of architecture, beauty and history."
ja,1800年前の成都とか漢中とか希望,RT @Kelangdbn: 内装の大半はフランス革命時に壊れていてこれも19世紀半ばに再建されたもの。ユゴーの『ノートルダム・ド・パリ』で注目され建設資金が集まった。今回の火災も歴史です。また再建され「その部分は21世紀製だよ」と23世紀人が語る。マクロンが早くも再建宣言した　https://t.co/3rCf2h6iK5 https://t.co/L1U3Iga7WZ
en,"Utrecht, The Netherlands","RT @WIRED: The #NotreDameFire turned the cathedral's thousand-year-old roof to ash, but all may not be lost. The meticulous laser scans of a late architectural historian could provide a map for restoring or rebuilding it https://t.co/euflu2tK5v"
en,"Ft Lauderdale, FL","RT @itsJeffTiedrich: Notre Dame is on fire and the stupidest fucking asshole on the entire planet just can't help but offer idiotic useless advice because this drooling moron imagines himself a fucking expert on everything. he's the loudmouth drunk at the end of the bar, but with nuclear weapons"
en,,"After the devastating news about Notre Dame, I’m in dire need of a pick-me-up for my spirit.

So tonight, I start Game of Thrones. https://t.co/OO69dspJ16"
en,"Commiefornia,USA","RT @RealJamesWoods: As a Roman Catholic and a friend of France, to see this magnificent creation engulfed in flames is a knife to the heart. #NotreDame  https://t.co/FyISs5LIOS"
no,Stavanger,RT @erna_solberg: Heartbraking to see  Notre Dame in flames in my favourite city Paris. Hope as much as possible can be saved. #notredame
en,,RT @dumb_boii: An American tourist with a baguette walks past a speech in the streets of Paris while the Notre Dame cathedral was on Fire (2019 colorised) https://t.co/zAUxBQid6X
pt,"São Paulo, Brasil",RT @JackPosobiec: Christians singing outside Notre Dame https://t.co/NweAMWUCNF
es,mx,estoy sufriendo muy feo por el incendio de la Catedral de Notre Dame:(
en,,"RT @LeGlobe_info: 🔴🇫🇷NOTRE-DAME RAVAGÉE - Le vicaire général de l’archidiocèse de Paris annonce que le grand orgue et les principaux vitraux de la cathédrale ont été sérieusement endommagés dans l’incendie. L’autel, en revanche, semble quasiment intact (CNEWS). https://t.co/89PM91nR4k"
th,,"RT @thestandardth: BREAKING: ด่วน! เกิดเหตุไฟไหม้ที่มหาวิหาร Notre-Dame (Cathédrale Notre-Dame de Paris) สถานที่สำคัญทางประวัติศาสตร์ในกรุงปารีสของฝรั่งเศส สาเหตุยังไม่แน่ชัด แต่คาดการณ์ว่าเกี่ยวข้องกับการปรับปรุงวิหารแห่งนี้
.
Photo: twitter@Sophie_8842 https://t.co/aNwf7HNVaN"
en,United States,"RT @CDP1882: “What is civilisation? I don’t know. I can’t define it in abstract terms, yet. But I think I can recognise it when I see it.” Turning to Notre Dame, Clarke added: “And I’m looking at it now.” https://t.co/uMt9PvHD57"
fr,,"RT @BarackObama: Notre Dame is one of the world’s great treasures, and we’re thinking of the people of France in your time of grief. It’s in our nature to mourn when we see history lost – but it’s also in our nature to rebuild for tomorrow, as strong as we can. https://t.co/SpMEvv1BzB"
en,"Los Angeles, CA",RT @ABC: MORE: First images from inside Notre Dame cathedral as devastating fire continues to burn. https://t.co/8jSIOCLmhb https://t.co/OGGCThvqRY
fr,"Paris, Ile-de-France","RT @PlumePapote: ""Et l'on dit que c'est l'âme
De Paris qui s'enflamme
Quand sonnent les cloches de Notre-Dame"" 🥀#NotreDame 💔 #NotreDamedeParis 🥀 https://t.co/bVHpt7MWHY"
en,,"RT @BarackObama: Notre Dame is one of the world’s great treasures, and we’re thinking of the people of France in your time of grief. It’s in our nature to mourn when we see history lost – but it’s also in our nature to rebuild for tomorrow, as strong as we can. https://t.co/SpMEvv1BzB"
en,"Undisclosed location, CONUS","RT @FrantizekPaul: @RealMargiClarke @SP_Security @PinkBelgium The Lady of All Nations warned specifically against the degeneration of our traditional national cultures. We all need to devote some prayerful thought to where our world is heading, before too much is lost.

In my view, that's the real message behind the Notre Dame fire. https://t.co/hc3fYMfK6y"
en,,"RT @grouchybagels: I know this doesn't help, but we have exquisite 3D laser maps of every detail of Notre Dame, thanks to the incredible work of @Vassar art historian Andrew Tallon. Prof Tallon passed away last November, but his work will be absolutely crucial https://t.co/YJl3XXUZTg"
fr,Martinique,RT @InfosFrancaises: Incendie de Notre-Dame : plusieurs personnes en pleurs dans les rues de Paris. #NotreDame https://t.co/ANoYD27dUj
en,,https://t.co/ewXyT08TOJ
en,"Buenos Aires, Argentina","RT @MeliInTheTardis: Yo: La iglesia que ilumina es la que arde.
Notre Dame: -Se incendia- 🔥
Yo: NO, BUENO, VOS NO."
en,Accra,"RT @MichelleObama: The majesty of Notre Dame—the history, artistry, and spirituality—took our breath away, lifting us to a higher understanding of who we are and who we can be. Being here in Paris tonight, my heart aches with the people of France. Yet I know that Notre Dame will soon awe us again. https://t.co/p1mIDMbwe1"
en,"Ontario, Canada","it's sad to see what's happened to the notre dame. despite my grievances with institutional religion i've always been fascinated by religious architecture (churches, mosques, etc) so it's definitely quite a loss."
en-GB,"Kingston upon Thames, London","RT @mikegalsworthy: This gets you in the heart. It’s sadly ancient and beautiful. 

Parisians singing as they watch the Notre Dame cathedral burn. What else can they do? 

https://t.co/WoC2TgM9xZ"
en,Lima-Perú,"RT @DeliaGrimmjow: Los gilipollas de ""la única iglesia es la que arde"" con las fotos de #NotreDame en llamas tenéis un problema mental. 

ESTO NO VA DE RELIGIÓN, PUTO ESCOMBRO.

Perder Notre Dame significa perder esto: https://t.co/gUXmC0YYg0"
it,Florence,RT @emma_chapple: The artists who worked on Disney's The Hunchback of Notre Dame were allowed private access into the Cathedral and out of it came some of the most gorgeous artwork in any animated film. This is all I have to add 💔 https://t.co/nJRHfYbq3m
en,,"RT @becket: Crazy photo of the altar inside Notre Dame, by Reuters' Philippe Wojazer https://t.co/KjRPSVKJRA"
en,"North Pole, AK",RT @Reuters: Paris' Notre-Dame Cathedral on fire https://t.co/pGVRxS5WZ1
zh-cn,,"RT @AmyMek: @realDonaldTrump ALERT President Trump 

Jihadists are responding to the tragic Notre Dame fire with 'smiley faces' on Facebook. 

“Evil preaches tolerance until it is dominant, then it tries to silence good.”
— Archbishop Charles J. Chaput

h/t @DamienRieu https://t.co/rIXbSvviTJ"
en,,RT @JonahMarais: these videos of notre dame are so heartbreaking. damn. sending my love paris. 😕♥️🇫🇷
es,,Eu alguien sabe como esta Cuasimodo? Saben si logro salir de  Notre Dame antes del incendio?
en,,"RT @SaraVanderwegen: Built in 1163. Took 200 years to complete. 
It survived revolutions, plagues and world wars. 
And now, the evening of April 15th 2019, the Notre Dame in Paris burns. 
All history gone. 

The world stands helpless as history disappears before our eyes. 💔  

Im so sorry #NotreDame https://t.co/aHYu5fOJqo"
en,,"RT @maro20396246: French President Emmanuel Macron announced that, starting tomorrow, he will launch an international fundraising campaign for the Notre Dame cathedral. ""We will rebuild this cathedral together.#NotreDame #parisfire https://t.co/1BX2eKp3VS https://t.co/gc7IYrmTTv"
es,,@GFrondizi esto es un mensaje clarisimo .(creer o reventar) lo paga esta belleza de notre dame .deberia haber sido el vaticano comandado por este pseudo papa .oscuro
es,"México, DF",Detalles únicos de la Catedral de Notre Dame https://t.co/JvCp1jGXiF vía @NatGeo_la
en,Nigeria,"The fire that occurred in Notre Dame can be described as a loss to the Catholic church. No life was loss.
Log on to
https://t.co/s8o4J2D4fs"
en,,"RT @RVAwonk: Far-right/conspiracy theory Twitter has now attributed the fire at Notre Dame Cathedral to:

-Muslims
-Jews
-May/Merkel/Macron-orchestrated false flag
-Michelle Obama https://t.co/9kt4txymYG"
tr,"İstanbul, Türkiye","RT @Medyanin50Tonu: Cem Seymen: “Trump, Notre Dame Katedrali için tweet atıyor ve alevleri söndürmek için ""havadan su atın ama çabuk olun"" diyor. Bir Fransız ‘hiç aklımıza gelmedi, biz üflüyorduk, bize öğret’ derken, Amerikalı cevap veriyor: ‘çok özür dileriz, birazdan yatağına götürüp uyutacağız.’” https://t.co/NlXYCkZK58"
pt,Goiania,"RT @PatrickSalgadoM: Ao tempo em que as chamas ardem Notre Dame a Constituição da República Federativa do Brasil em cinzas se transforma, traída por seu guardião."
es,ubi libertas ibi patria,"RT @yolandacmorin: 🔥Miles de musulmanes se alegran del incendio de Notre Dame.
Sin comentarios... https://t.co/daDlo4GM2S"
en,,"RT @amberfi: In 6th grade, my teacher allowed me to spend class time building a 3D puzzle of Notre Dame. I learned every corner, struggled to put each buttress in the right spot. It seared the building on my heart forever. I never saw it in person. @emilyhughes hits that feeling of loss here. https://t.co/HmaGPzQshv"
es,Las nubes (constantemente),"RT @Cris_noticias: “En el rostro de esta envejecida Reina de nuestras catedrales, al lado de una arruga se encuentra una cicatriz: el tiempo es ciego, el hombre es estupido. El tiempo todo lo devora, el hombre más” Victor Hugo, El Jorobado de Notre Dame https://t.co/QNSwmP2mhT"
en,"Tyler, TX","RT @mikegalsworthy: This gets you in the heart. It’s sadly ancient and beautiful. 

Parisians singing as they watch the Notre Dame cathedral burn. What else can they do? 

https://t.co/WoC2TgM9xZ"
en,"Boston, MA","RT @krassenstein: BREAKING:  The French government has just responded to Trump's suggestion of using ""flying water tankers"" on the Notre Dame fire in Paris:

They say that doing so could collapse the ""entire structure"".

Thank God Trump isn't a Parisian fire chief!

#NotreDameFire"
en,"Shelby, NC","RT @DanRather: Why has the burning of Notre Dame moved so many? Because we believe in beauty, majesty, faith, art, history, and the human expressions thereof. We recognize in this cathedral our common humanity. A scar now emerges in our connections to our past, our future, and each other."
en,,RT @nypost: Photos show center of Notre Dame cathedral miraculously intact https://t.co/oYFYbxy0Om https://t.co/E6aS9nslOH
en,,"RT @kelliwardaz: Just devastating to see the Notre Dame Cathedral burning. Absolutely devastating. The monument’s history, art, and iconic architecture is irreplaceable. The people of Paris, France, and Catholics around the world are in our prayers. #NotreDame https://t.co/u8qutd3AkR"
en,,"RT @CarpeDonktum: The Left: If you even consider arson as a possible cause of the Notre Dame fire, you are Islamophobic.

Me: I had no idea that arson was a crime that only Followers of Islam could commit. https://t.co/9ZnykCLqlZ"
en,"United States, NOT RUSSIA 🇺🇸",😭🙏 Crowds sing Ave Maria outside of the burning Notre-Dame in Paris  https://t.co/9Nx8661TEW
pt,"Sao Paulo, Brazil","RT @QuebrandoOTabu: Museu Nacional e Notre Dame. Dois casos tristes demais que, infelizmente, só podemos lamentar.

Mas chama a atenção a forma que o presidente lidou com os casos. Dessa vez a manifestação dele foi correta. Mas quando ocorreu aqui, lidou com descaso, até um certo deboche. https://t.co/nv6L9e1ipu"
en,Pty,"RT @KoliaDelesalle: Une bonne nouvelle : toutes les œuvres d’art ont été sauvées. Le trésor de la cathédrale est intact, la couronne d’épines, les saints sacrements. #NOTRE_DAME"
en,Venezuela,"RT @ABC: Pres. Trump called the Notre Dame fire ""a terrible sight to behold.""

""That is beyond countries, that's beyond anything. That's a part of our growing up, it's a part of culture. It's a part of our lives."" https://t.co/8EdVeuDkra https://t.co/sYlZQVhnNj"
en,Colorado,"RT @SalenaZito: People across the world are pulled together as they watch the burning of Notre Dame, on faith, on history, on respect for what has come before us; this is a gripping, heartbreaking moment that all of us are sharing together. Today we are Parisians and we weep and pray with you. https://t.co/ZfYWSeqYMw"
en,"Oklahoma City, OK","RT @AmyMek: ALERT!

French Media reported there were no construction workers at the time of the fire at cathédrale Notre Dame &amp; the Church was closed

So WHY is there a video of person at one of the the 2 towers half an hour after the start of the fire?

Anyone have more info?

h/t @sotiridi https://t.co/XijzfbXdXk"
fr,"Montréal, Canada",".@bernstephane est journaliste et animateur en France

Pour lui, Notre-Dame de #Paris est une « amie proche » qui nous a quitté en bonne partie aujourd'hui. 

Il m'en parle à partir de Reims

#NotreDame  #RDI2460 https://t.co/2DooBxTEyE"
en,,"RT @Billie_T: Hope the Notre Dame is ok, from an Eiffel Tower fan"
en,On Patreon & SubscribeStar. Bergoglio is an Antipope. USA,World's front pages pay tribute to Notre Dame as inferno devastates the Paris monument  https://t.co/OwwJwlePfG
es,México|Mexique|Messico|Meksika,"RT @lcoelhof: Francia, 1939. En plena 2da. Guerra Mundial, los franceses hacen grandes esfuerzos por proteger sus monumentos contra los bombardeos... Entre ellos, la hoy incendiada Catedral de Notre-Dame. Eso es la humanidad: es historia, arte, ciencia y cultura. Por eso duele tanto 😔. https://t.co/eHufjSkIUm"
es,México|Mexique|Messico|Meksika,"RT @lcoelhof: Francia, 1939. En plena 2da. Guerra Mundial, los franceses hacen grandes esfuerzos por proteger sus monumentos contra los bombardeos... Entre ellos, la hoy incendiada Catedral de Notre-Dame. Eso es la humanidad: es historia, arte, ciencia y cultura. Por eso duele tanto 😔. https://t.co/eHufjSkIUm"
pt,wwat 08/05/2014 fwt 08/07/2018,"RT @mdavidmacedo: A Catedral de Notre-Dame existe há quase um milênio. Resistiu a duas grandes guerras, à Revolução Francesa, à Comuna de Paris, abrigou a coroação de reis (Napoleão entre eles), mas agora não resiste a um mundo moderno que, por não saber lidar com o passado, não sabe pra onde vai."
nl,,RT @Reuters: Fire devastates Notre-Dame Cathedral - see the structure: https://t.co/C5RrOchuvh See how the fire unfolded: https://t.co/vy2wID5NXN via @ReutersGraphics https://t.co/6JIrFShrGW
es,,"RT @RoisinRadio: Me: the Catholic Church should burn
Notre Dame: ok
Me: wait, no"
th,Thailand,"RT @cnni: The Notre Dame Cathedral was completed in the 13th Century. It's one of Paris' most popular attractions, drawing an estimated 13 million visitors a year.

Today, it's in flames.

https://t.co/mEQ62CVJDc https://t.co/pHMcyQsA9O"
en,🇨🇦,"RT @becket: Crazy photo of the altar inside Notre Dame, by Reuters' Philippe Wojazer https://t.co/KjRPSVKJRA"
en,United States,RT @AP: World unites in grief and solidarity with the people of France after flames rip through famed Notre Dame Cathedral in Paris. https://t.co/FDDBZgiXwa
ja,,RT @FinancialTimes: Latest: Smoke billows as the fire fully engulfs the spire of Notre-Dame cathedral in Paris https://t.co/WN51yVn96k https://t.co/1SN3LKMhCU
es,,"RT @Espball: Arde Notre Dame en Semana Santa, huele a cuscús desde aquí."
es,,"RT @carlaangola: Las cruzadas, Napoleón, La primera y la segunda guerra mundial, Notre-Dame lo sobrevivió todo, pero según el Ministro de Interior de Francia es poco probable que sobreviva en pie para este Domingo de Resurrección, que se supone es sinónimo de renacer y nuevos comienzos."
en,"Scotland, United Kingdom","RT @SaraVanderwegen: Built in 1163. Took 200 years to complete. 
It survived revolutions, plagues and world wars. 
And now, the evening of April 15th 2019, the Notre Dame in Paris burns. 
All history gone. 

The world stands helpless as history disappears before our eyes. 💔  

Im so sorry #NotreDame https://t.co/aHYu5fOJqo"
es,,"RT @JoseLuisYW: Aun cuando sabemos que la religión no tiene ningún raciocinio, aun así debemos entender que no se ha incinerado un lugar solo de adoraciones religiosas se han incinerado siglos de historia. Esto no se trata de religión esto trata de cultura. #15Abr ""Francia"" ""Notre Dame"" ""Paris"" https://t.co/oLvxerTBfA"
en,"Milwaukee, WI",RT @FLOTUS: My heart breaks for the people of Paris after seeing the fire at Notre Dame Cathedral. Praying for everyone’s safety.
en,,"RT @Vanessid: Don't criticize BIPOC folks for their critiques today. Imagine watching the world mourn Notre Dame and not Black churches, not the lost histories, languages, knowledges, and structures lost to colonization and empire every day. Imagine having a monopoly on cultural memory."
th,,"RT @Nuncius_: 【ด่วน!】

หน่วยดับเพลิงกรุงปารีสรายงานว่าสามารถจำกัดวงไฟไหม้ที่อาสนวิหาร Notre-Dame ได้แล้ว และเชื่อว่าอาสนวิหารแห่งสำคัญของโลกแห่งนี้จะไม่ถล่มลงมาพังทลายโดยสมบูรณ์

พร้อมกันนี้มีรายงานนักดับเพลิงำด้รับบาดเจ็บสาหัสแล้ว 1 นาย"
en,,"RT @mattscrivin: #NotreDame was built in 1163 &amp; took 200 years to complete.
It survived revolutions, plagues &amp; two world wars. 
Tonight on April 15th 2019, the Notre Dame Cathedral in Paris burns and with it so much history.
The world stands by so helpless as history disappears before our eyes 💔 https://t.co/H0shzxcc4a"
fr,Pays des Merveilles,RT @arzobispojorge: Cantan Ave María ...rezan unidos y de rodillas .. asi acompaña Francia a sus bomberos en la lucha por apagar el fuego de Notre Dame. Un Je Vous Salue Marie devant Notre Dame qui brûle. Une foule de plus en plus dense. Un silence recueilli 🇫🇷 . #NotreDameCathedral https://t.co/VNWkpjFEJz
es,,"RT @Araknne: Afortunadamente, las llamas no han sobrepasado al interior del edificio. Tengo que ponerme ""ñoña"" y agradecer a los bomberos que han arriesgado literalmente sus vidas para salvar Notre Dame. Gracias por vuestra labor!! Gracias a vosotros, Francia y el mundo, respiran aliviados😘 https://t.co/eS83iE2rRJ"
en,,"RT @TerryMoran: Notre Dame, as @benshapiro and others argue, is certainly a monument of Western Civilization. But it’s not a monument *to* anything else but God. What the cathedral’s builders were doing was building a house of prayer. That prayer began before tonight. It will continue."
es,"Montevideo, Uruguay",RT @plutonqedalejos: Podría haberse prendido fuego esta en vez de la catedral de Notre Dame eh https://t.co/CdVItwv7ML
es,"Córdoba, Argentina",RT @VP: Notre Dame is an iconic symbol of faith to people all over the world – and it is heartbreaking to see a house of God in flames. Our thoughts and prayers are with the firefighters on the scene and all the people of Paris. https://t.co/5Pecbf02em
pt,,"RT @caradasfotos: Imagens de Notre Dame de como era, e imagens que transmitem tristeza, e esperança de um dia ser restauradas https://t.co/M1c7Dmnaim"
en,,"RT @50sAnd60s: This is very, very bad 😢 Notre-Dame’s gothic architecture has a certain Je Ne Sais Quoi that can not be duplicated nor replaced, it has stood for 856 years, if all is lost, it will be one of the worst historical destructions in recent memory. https://t.co/dG77wtuyQ8"
en,Indonesia,RT @USATODAY: Screams can be heard from the crowd as the #NotreDameCathedral's spire falls. https://t.co/K9nBC67LGr https://t.co/2sPhLfaePf
es,"Córdoba, Argentina","RT @facundoenemark: Así se caia la aguja de la Catedral De Notre Dame, que tristeza. https://t.co/53hU69YUhy"
es,santa-marta,RT @el_pais: Una impactante imagen captada por un dron de la policía muestra tres cuartas partes de la catedral de Notre Dame todavía en llamas https://t.co/Ay5sxQouys https://t.co/1vMxzWbzQa
fr,Planet Earth,"RT @MuseZack: The worst Notre Dame reactions:
1: Alt-Right assholes trying to use it to gin up an anti-Muslim pogrom.
2: Woke imbeciles declaring it cosmic karma/justice for French colonialism.
3: That cartoon of Disney Quasimodo crying and hugging the cathedral."
en,"Culpeper, VA","RT @AFP: #BREAKING Notre-Dame's main structure is ""saved and preserved"" after fire, says Paris fire official https://t.co/IC8fT7s593"
en,"Knoxville, TN","RT @RepAdamSchiff: Les cœurs des Français, des Américains et de tous ceux qui ont été témoins de la grandeur de la cathédrale Notre-Dame sont brisés aujourd'hui. Quelle tragédie, une perte incalculable. Nous pleurons ensemble, mais nous reconstruirons."
en,USA,RT @Big_crusher1000: @FnicholasR @DickieAlan1 @BobbiLinn @Stephengn @Jay_see_see @missjulialee @dgburk @ronniebfromDC @thunderstreet23 @WagonKnoggin @steedfa @ZeeInTheMoment @_BigD1966_ @joanne48640679 @KaiReeves13 @cbowling4512 @MarilynLavala @ICanPlainlySee @Agortitz @ajstesen @Francis95781199 @Jamie32377541 @ScottRickhoff @StandwithQ @Quin4Trump @Macshivers @FaihaD @traveler002 @Schanette55 @LegendaryPask @PPPTCE @spinson7746 @h_clagett @ResistXIIXVXIX @t2gunner @wkinca @TeddiZaps2 @GracieLovesUSA @Lynda63986855 @bobbi2124 @thedailybeast @Education4Libs @usvetram @Real_AzKyle @meaculpau27 @jk11195355 @kay89266490 @PinkAvis @TheLastRefuge2 @thedude77 Muslims cheer the Notre Dame fire https://t.co/E7N1baUQzt
en,Canada,"RT @washingtonpost: Here's the layout of Notre Dame Cathedral. The exterior structure of the monument has been preserved, according to officials https://t.co/BGdC17Zubh https://t.co/ImUTskyrgg"
ja,"Tokyo, Japan","RT @KoliaDelesalle: Une bonne nouvelle : toutes les œuvres d’art ont été sauvées. Le trésor de la cathédrale est intact, la couronne d’épines, les saints sacrements. #NOTRE_DAME"
en,CA.,RT @PrisonPlanet: A brief summary of who is responding to the tragic Notre Dame fire with 'smiley faces' on Facebook. Appalling. https://t.co/OBANPl9Wpv
en,,RT @MattWill_13: Incredible picture in the aftermath of the Notre Dame Cathedral fire with the Cross still intact... #NotreDameCathedral https://t.co/XsTaJwVl8S
en,,"RT @BarackObama: Notre Dame is one of the world’s great treasures, and we’re thinking of the people of France in your time of grief. It’s in our nature to mourn when we see history lost – but it’s also in our nature to rebuild for tomorrow, as strong as we can. https://t.co/SpMEvv1BzB"
es,,"RT @CorneliaSL: ¡Llora el alma de Francia! Lamento muchísimo el devastador incendio en la catedral de Notre Dame.
Nuestra solidaridad con los valientes bomberos heridos, con el Gobierno y el pueblo francés. https://t.co/46kscxprDD"
es,"Bogotá, D.C., Colombia","RT @DanielSamperO: — Arden siglos de evolución en la historia, se desploman cientos de años del desarrollo cultural del ser humano, en apenas un instante... 
— Sí, una lástima lo de la capilla de Notre Dame...
— ¿Cuál capilla? !Hablo del homofóbico del Andino!"
es,,"RT @SgtNestor: Los boludos que festejan el incendio en Notre Dame son los mismos que festejaron la caída de las torres. Pasan los años, se multiplican los pelotudos."
en,Norway,"RT @MichelleObama: The majesty of Notre Dame—the history, artistry, and spirituality—took our breath away, lifting us to a higher understanding of who we are and who we can be. Being here in Paris tonight, my heart aches with the people of France. Yet I know that Notre Dame will soon awe us again. https://t.co/p1mIDMbwe1"
en,,Paul Ryan being hired at Notre Dame is the least crappy Notre Dame story of the day. Go figure.
es,"San Juan, Argentina",RT @josefinamartinb: ALGUIEN PUEDE HABLAR DE LO QUE ESTÁ PASANDO EN LA CATEDRAL DE NOTRE DAME!!! Se está quemando años y años de historia
en,"Digital Barracks, Space Force","RT @shesaseer: @Tiff_FitzHenry Just 10 days ago this....?
https://t.co/5u7rscZ2aX"
en,,"RT @MCITLFrAphorism: Thank God! Good news: all the artworks have been saved. The treasure of the cathedral is intact, the crown of thorns, the holy sacraments. #NOTRE_DAME https://t.co/K1zoU0yrMw"
pt,"Mato Grosso do Sul, Brasil",Vc perceberam a diferença de reação dos brasileiros entre museu nacional e notre dame? Pois é
es,"Lima, Perú","RT @Luuuciix: Tardó 200 años en construirse, permaneció 800 años, sobreviviendo a la Revolución Francesa e incluso a Guerras Mundiales y hoy, las llamas en menos de 5 minutos convierten toda su historia y arte en simples cenizas.
Terrible, una gran pérdida para la humanidad. 
Merci Notre Dame https://t.co/AC4G2MR4pA"
es,Quito-Ecuador,"RT @yildalizia: Ardió Notre Dame, pero no ardió su belleza. A finales de la Segunda Guerra Mundial, un enloquecido Hitler preguntaba “¿Arde París?”. https://t.co/dVT0lWMoIz"
en,,RT @nypost: Photos show center of Notre Dame cathedral miraculously intact https://t.co/oYFYbxy0Om https://t.co/E6aS9nslOH
en,"Lake Mary, FL","RT @AlejandroSanz: Lloro porque hoy es un día triste para el arte, la historia, la arquitectura, para la perfección creada por el hombre…Notre Dame está sufriendo el peor de sus enemigos...😔    #Paris ❤️ 🙏🏻 
#NotreDame https://t.co/rXYZG3iqJc"
en,"Chicago, Ill ",RT @soymclk: People rushing to social media to post about the time the last time they went to Notre Dame https://t.co/7cD5B7Oza9
es,,"Desde mañana empezarán a trabajar para restaurar Notre-Dame. 
Sabía que no podían dejar morir el arte. #NotreDame 💖"
es,,"RT @lopezobrador_: Lamento el incendio en la catedral de Notre Dame, en París, Francia. Es una desgracia para el arte, la cultura y la religión."
