language,location,message
fr,,RT @rachidowsky13: Les commerçants qui proposent d’arrondir à l’euro au-dessus pour Notre-Dame me rappellent cette scène dans South Park qui me TERMINE. https://t.co/mLk6JbqZkE
es,Panamá,RT @CNNEE: Manifestantes del chaleco amarillo protestan y dicen: Millones a Notre Dame muestran inequidad https://t.co/EhqNO9SU1p
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,European Union,"RT @paulkrugman: Billionaires rushed to offer funds to rebuild Notre Dame. But in the context of Macron's policies – tax cuts for businesses, austerity for the masses – there has been an understandable backlash 1/ https://t.co/0N36AeF5GB"
en,London,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
pt,Belo Horizonte,"O cara que é branco, tá pagando de politizado consciente e defendendo quem doa dinheiro pra notre dame e não doa pra moçambique. Difícil ser brasileiro viu, negas."
en,#onthebike,RT @LaughingSquid: Ubisoft is Giving Away 'Assassin's Creed Unity' So Gamers Can Experience the Beauty of Notre Dame https://t.co/7hxbBi7anX https://t.co/7IN6jM9JUq
en,ASU,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
es,,"RT @misteriosur4_: ¿Le dais un RT?☺

🔵Por si no podéis dormir os dejo el...

🔵ESPECIAL NOTRE DAME⛪

🔴¿Seguirás pensando que fue accidental?🔥

Ivoox  Frecuencia Oculta Especial Notre Dame https://t.co/tx3W5h5Y8x"
es,,"RT @misteriosur4_: ¿Le dais un RT?☺

🔵Por si no podéis dormir os dejo el...

🔵ESPECIAL NOTRE DAME⛪

🔴¿Seguirás pensando que fue accidental?🔥

Ivoox  Frecuencia Oculta Especial Notre Dame https://t.co/tx3W5h5Y8x"
en,"Paris, France",RT @hamidachibrahim: NASSER AL-KHELAIFI RÉAGIT À L'INCENDIE DE NOTRE DAME 😂😂😂😂 👻ibrahimhamidach https://t.co/FGY9e4xG61
es,"Tijuana, Baja California",RT @ArizZPersonaje: ¿Cuánto tardó @lopezobrador_ en enviar condolencias a Francia por el incendio de la catedral de Notre Dame? Hoy ni siquiera se interesó en enviar un miserable tuit para Minatitlán y las familias víctimas de la incompetencia del Estado. Son detalles que describen al personaje.
fr,,RT @rachidowsky13: Les commerçants qui proposent d’arrondir à l’euro au-dessus pour Notre-Dame me rappellent cette scène dans South Park qui me TERMINE. https://t.co/mLk6JbqZkE
es,"santiago
","RT @rfantuzzih: PRESI PIÑERA OFRECE ""COBRE""Y MADERA PARA RECONSTRUIR NOTRE DAME;con nuestra madera se han hecho grandes stand en ferias internacionales sacando premios,
Pero d Cu.solo tenemos en bruto(lingotes). No olvidar q cerro MADECO q hacia plancha y alambron,
El nombre Chile no quedaría"
en,"Riverside, CA","RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,"Toronto, Ontario","RT @meganromer: 2 French billionaires snapped their fingers and raised $300,000,000 for the rebuilding of Notre Dame.

38,000 of us pledged what we could, ranging from $1 to $50,000, in order to raise $2,000,000 to rebuild a few black churches.

That’s what wealth inequality looks like."
en,"A Neighborhood near you, NYC",RT @a35362: Notre Dame blaze: right-wing loons are having a field day https://t.co/aaZ6AgUgC5 via @FreethinkerMag
en,Arizona,RT @stevenfhayward: Norman Foster should be arrested  and shipped off to Gitmo immediately. Take no chances to keep him far away from Notre Dame! https://t.co/ksggGWozK5
en,🕊,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
pt,"Quintas, Natal","RT @ribeirocatolico: Para alguns doentes não basta apenas desejar a destruição material da Catedral de Notre Dame e dar risada das cinzas.. é necessário também gravar vídeos ridicularizando a Catedral, seus ornamentos como fizeram modernistas ou anexá-la a algo pagão como fizeram alguns protestantes."
de,,"Twitter ist voll von Mimimimi die Leute spenden für Notre Dame Tweets, es nervt."
en,probably in ur fridge,"RT @meganromer: 2 French billionaires snapped their fingers and raised $300,000,000 for the rebuilding of Notre Dame.

38,000 of us pledged what we could, ranging from $1 to $50,000, in order to raise $2,000,000 to rebuild a few black churches.

That’s what wealth inequality looks like."
en,"England, United Kingdom",RT @silentmoviegifs: The Hunchback of Notre Dame (1923) re-created the famous cathedral using a full-sized set for the lower part of the building and a  hanging miniature for the upper part https://t.co/SIbcnNefLn
es,,"RT @GAMBA_CL: ¿Construir Hospitales en Chile? ¿Viviendas dignas? Nada de eso, Gobierno de Piñera le regalará cobre y madera a Francia para reconstruir Notre Dame https://t.co/lKhK6rRwwT"
fr,Guipry-Messac,Les voyous qui ont reçu l'ordre d'incendier Notre Dame commence sérieusement à regretter leur geste. Ils demandent pardon et viennent d'entrer chez les Compagnons du Devoir en charpente/couverture ! https://t.co/b4UPsof3u5
en,with Posty,"RT @n_yang: The bees are alive! PARIS (AP) — The 180,000 bees kept in hives in Notre Dame Cathedral that were thought to have perished in this week's fire have been discovered alive."
en,,RT @lemondefr: Notre-Dame : la France veut une coopération européenne pour sauver le patrimoine en péril https://t.co/GgPWIsIEWO
en,"College Park, MD","RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,,"RT @parisreview: “What would it mean, at a time when civilization itself was starting to seem like a failed idea, for one of civilization’s signal achievements to burn to the ground.” https://t.co/nPuLmmwAV0"
en,"Lake Stevens, WA",RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,Jakarta,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,,"RT @meganromer: 2 French billionaires snapped their fingers and raised $300,000,000 for the rebuilding of Notre Dame.

38,000 of us pledged what we could, ranging from $1 to $50,000, in order to raise $2,000,000 to rebuild a few black churches.

That’s what wealth inequality looks like."
en,,"RT @altaweelfs: I’m the case of the Notre Dame fire,   people have the right to either mourn  or not to care. All are valid. You have no right to belittle and judge people because their motivations and virtues are not aligned with yours. Bye."
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
fr,"Strasbourg, France","RT @c_toujours_moi: Stéphane Bern : ""Je suis pour qu'on refasse Notre-Dame à L IDENTIQUE "" https://t.co/6NrYMf11hQ"
en,Stoned In my Glass House,"RT @Bafana_Nhlapo: Mozambique has had to surrender it's  sovereignty to the IMF in an attempt to reconstruct. This, in exchange for $118 million dollar credit. About 8000km away, the French received donations of over $660 million in only 3 days for the Notre Dame. ""Black child, you are on your own"" https://t.co/uq3qhkgH7K"
en,"saw fob 9/9/18, p!atd 1/30/19",RT @EmersonBarrett: New drawing of Notre Dame will be revealed soon. I started this piece the day the fire started. ✍️ https://t.co/Bg0WQOBIf5
en,,"RT @tictoc: PARIS: #YellowVest demonstrators set fires to protest France's fixation on rebuilding the Notre Dame cathedral rather than helping the poor.

Watch it happen👉 https://t.co/hMihyXZh7L https://t.co/RUYaE3GFUB"
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,Yang Gang 2020,"If they put a fucking minaret on the Norte dame I'll loose faith in Europe.  

https://t.co/thNy7MUlTn"
en,"Metz, France","@_Joyeusement_ Financer les travaux de cette cathédrale c’est normal, ça fait parti du patrimoine, ce serait un comble de laisser Notre Dame dans cet état. Les riches qui font des dons, c’est leur fric, donc ça leur regarde. Concernant les dirigeants, c’est purement politique et stratégique"
es,,"RT @nomesecuestres: Notre Dame se incendia  / Ejecutan a 13 en Minatitlán, entre ellos un niño de 1 año https://t.co/3cbd4XbYCF"
de,,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,Guayaquil/Quito,"RT @arquelino: De todos esos millones que van a contribuir para Notre Dame, ¿alguno le pertenece? No, ¿verdad?

De todo el dinero que usted tiene, ¿ya dio así sea un minúsculo centavo a los pobres necesitados? Cuidado y escupe al cielo.

En libertad, fácil decirle a otro en qué usar el dinero."
en,"Turlock, CA",RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
es,,"RT @ichingiking: La empresa responsable de la renovación de Notre Dame declaró que no tenía equipos de soldadura ni materiales inflamables. 

Además, el video del visitante en el techo fue lanzado justo antes de que el fuego encendiera algo.

¿Alguien duda que esto no es un accidente? https://t.co/swjKJpsa3D"
en,"Cary, NC","RT @ACCMLax: Seeds are set for next week's @ACCMLax Championship: 
No. 1 – Virginia
No. 2 – Duke
No. 3 – Notre Dame
No. 4 – Syracuse
No. 5 – North Carolina"
es,Venezuela,"RT @ichingiking: La empresa responsable de la renovación de Notre Dame declaró que no tenía equipos de soldadura ni materiales inflamables. 

Además, el video del visitante en el techo fue lanzado justo antes de que el fuego encendiera algo.

¿Alguien duda que esto no es un accidente? https://t.co/swjKJpsa3D"
fr,,"RT @NazarethGatsu: ""Voulez vous arrondir pour Notre Dame de Paris?""
-
 https://t.co/TsuwwaS2Sq"
en,,"RT @Bafana_Nhlapo: Mozambique has had to surrender it's  sovereignty to the IMF in an attempt to reconstruct. This, in exchange for $118 million dollar credit. About 8000km away, the French received donations of over $660 million in only 3 days for the Notre Dame. ""Black child, you are on your own"" https://t.co/uq3qhkgH7K"
en,,"RT @aledeganoo: Los indignados por las donaciones de Notre Dame, ya donaron para salvar a los pobres del mundo? o sin ir mas lejos fueron a los merenderos de la ciudad a ayudar o algo de eso? Con la plata agena se salva el mundo, con la propia nada"
fr,Paris/Conakry - Oto No Kuni,RT @rachidowsky13: Les commerçants qui proposent d’arrondir à l’euro au-dessus pour Notre-Dame me rappellent cette scène dans South Park qui me TERMINE. https://t.co/mLk6JbqZkE
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
pl,"Poznań, Polska","RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,ATLien,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
es,,RT @Sofisma8: Colombia donará estas gárgolas para restaurar la catedral de notre dame. 🙊🙊🙊 https://t.co/oNsn6iTxmb
en,,RT @accidentalhurt: I know that the Notre Dame is a very important landmark but the fact that billionaires have pledged over 600 million dollars in under 24 hours to help fix it just really puts into perspective how easily rich people could help solve world issues if they cared
fr,Martinique,"RT @etiennebft: Emmanuel Macron : Il n'y a pas d'argent magique !

Notre-Dame : *brule*

L'argent magique : https://t.co/OCmrT3B8OH"
en,,BBC News - Bees living on Notre-Dame cathedral roof survive blaze https://t.co/l08B41UbY3
en,"St Petersburg, FL","RT @meganromer: 2 French billionaires snapped their fingers and raised $300,000,000 for the rebuilding of Notre Dame.

38,000 of us pledged what we could, ranging from $1 to $50,000, in order to raise $2,000,000 to rebuild a few black churches.

That’s what wealth inequality looks like."
en,"Buenos Aires, Argentina",Notre-Dame de Paris https://t.co/9uNxtgmjgd #Amazon - #VictorHugo
es,México,"RT @AristeguiOnline: Utilizaron una dirección de Internet casi idéntica a la original, afirmó Fundación del Patrimonio; el uso de un generador de páginas gratuito, permitió detectarlos https://t.co/LQ5eYOfG4k"
en,"Cullowhee, NC",RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
es,"ÜT: 10.461461,-66.811204","RT @Proctologo: Marisabel tu no entiendes porque tu exmarido ladrón y asesino, te dejó una fortuna a ti y tu hija Rosa Inés tan grande como para comprar parís con 3 Notre Dame nuevas incluidas. Por eso no entiendes lo que es hambre, miseria, muerte, dolor y pobreza, de eso nada!! https://t.co/UBDmTtDr0U"
de,"Zurich, Switzerland","RT @meganromer: 2 French billionaires snapped their fingers and raised $300,000,000 for the rebuilding of Notre Dame.

38,000 of us pledged what we could, ranging from $1 to $50,000, in order to raise $2,000,000 to rebuild a few black churches.

That’s what wealth inequality looks like."
en,"Chicago, IL",RT @ABC7Chicago: For the first time in nine centuries there will be no Easter services at Notre Dame Cathedral in Paris: https://t.co/Kb4yG4kVLs
en,,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,"California, USA","RT @SoquelCreek: LOL. The Progressive Left has to inject race and politics into everything it touches.

Example:
https://t.co/AqtDDgt58I"
es,Andorra,"RT @amasamune54: Bueno, como lo prometido es deuda, voy a hablar un poco de Nôtre Dame, Viollet le Duc, los pifostios en restauración y arquitectura y también el espinoso tema de la autenticidad"
en-GB,"England, United Kingdom",RT @angelaphxx: Please some explain why Ghana and Guinea are both donating 2 milion dollars for the Notre Dame
en,,"RT @kayleecrain__: After all the aftermath and destruction of the Notre Dame fire, the alter and cross remained untouched. Please explain to me how you don’t believe in God after seeing this. https://t.co/xUFmB7VnRG"
es,Monterrey,"RT @AristeguiOnline: Utilizaron una dirección de Internet casi idéntica a la original, afirmó Fundación del Patrimonio; el uso de un generador de páginas gratuito, permitió detectarlos https://t.co/LQ5eYOfG4k"
fr,Compicity,"RT @aCactusHuman: Jvois tout le monde pleurer Notre Dame mais quand Poudlard a été détruit pendant la bataille finale y a personne qui a sorti son chéquier, vous avez vraiment pas le sens des priorités."
en,"Tonkawa, OK",RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
fr,"Gex, France Gaule Celte","RT @gregoryroose: Quand on découvre des tranches de jambon sur une banale mosquée, l'affaire «est prise au sérieux par les services du renseignement intérieur».

Mais quand Notre-Dame-de-Paris s'effondre sous les flammes, il ne peut donc s'agir que d'un accident ?
 https://t.co/1rckoRqk9D"
fr,Monaco,"RT @aCactusHuman: Jvois tout le monde pleurer Notre Dame mais quand Poudlard a été détruit pendant la bataille finale y a personne qui a sorti son chéquier, vous avez vraiment pas le sens des priorités."
pt,"Rio de Janeiro, Brasil",@stromaeko Na aula da notre dame tu sabe😂😂😂
en,"Johannesburg, South Africa","RT @Bafana_Nhlapo: Mozambique has had to surrender it's  sovereignty to the IMF in an attempt to reconstruct. This, in exchange for $118 million dollar credit. About 8000km away, the French received donations of over $660 million in only 3 days for the Notre Dame. ""Black child, you are on your own"" https://t.co/uq3qhkgH7K"
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,"New England, USA","RT @RandyLe15721271: This is what the MSM will not show you,nor will they tell you the before the attack on Notre Dame that there were over 100 Churches attacked in France this year.Sweden does not report Isl*mic rapes.They do not report that English cities are now predominantly Musl*m. #ITISHERE
 👇 https://t.co/Cmw3dPGXd5"
en,"New England, USA","RT @RandyLe15721271: This is what the MSM will not show you,nor will they tell you the before the attack on Notre Dame that there were over 100 Churches attacked in France this year.Sweden does not report Isl*mic rapes.They do not report that English cities are now predominantly Musl*m. #ITISHERE
 👇 https://t.co/Cmw3dPGXd5"
en,"College Station, TX","RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
de,"Berlin, Deutschland","Die über 800 Jahre alte Kathedrale Notre Dame steht für unsere Kunst und Kultur des Abendlandes, und jeder wer dies nicht sieht, ist für mich ein Kunst-und Kultur Banause, von denen es heutzutage leider viel zu Viele gibt!"
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
es,Barcelona,"RT @RoyalFineArt: Notre-Dame competition an extraordinary opportunity, says Norman Foster. https://t.co/uQxmDZgHbz https://t.co/FPpQgUmckF"
es,,"RT @AntiTelevisaMx: ¡E S C Á N D A L O!

Los hombres más ricos y corruptos del mundo se ""olvidan"" de la pobreza en África, América y Asia...

En tan sólo unos días éstos hipócritas recaudan $800,000,000 USD para la restauración de Notre Dame.

¿Acaso el mundo no tiene otras prioridades? #BuenViernes https://t.co/cOI4F27J7q"
en,"Victoria, TX",RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,,@RFultonBrown Le Figaro Poll:  https://t.co/YjlzjpLfAe
fr,,RT @lemondefr: Notre-Dame : la France veut une coopération européenne pour sauver le patrimoine en péril https://t.co/GgPWIsIEWO
en,,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
fr,,RT @thomas__mt: Sûrement les deux plus belles affiches d’Air France grâce à Notre Dame. https://t.co/HtqbAGAR8K
en,Bayamón PR,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,Plymouth MN,Drunk on smoke: Notre Dame's bees survive cathedral blaze https://t.co/fBQcPraFbM via @KARE11
en,"Altamonte Springs, FL","RT @meganromer: 2 French billionaires snapped their fingers and raised $300,000,000 for the rebuilding of Notre Dame.

38,000 of us pledged what we could, ranging from $1 to $50,000, in order to raise $2,000,000 to rebuild a few black churches.

That’s what wealth inequality looks like."
en,"Antwerp, Belgium","@mousmar kunnen ze makkelijk betalen die stralen. hoeven nu toch niets meer aan de notre dame uit te geven. en urbi one kenorbi waakt over de heilige hypocrIsie in rome en de wereld dus, all is fine"
fr,Entre Paris et Digne,"RT @ANABF5: Ordre des architectes d’Ile-de-France
Notre-Dame: le concours n’est pas encore d’actualité ! https://t.co/Inm3bSqMjF"
en,,RT @TheOnion: Paris Vows To Rebuild Notre Dame Despite Cosmic Absurdity Of Seeking Inherent Meaning In Fleeting Creations Of Man https://t.co/q6SJAQgaUN https://t.co/xgOdTHAcUF
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,las vegas,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
es,"Buenos Aires, Argentina",RT @abc_mundo: Las tres colmenas situadas en el techo del primer piso se libraron del fuego https://t.co/SSYKoVrz7l
fr,In Gascony: where else?,@ONPCofficiel https://t.co/GEw8XZVZ4n
en,discarded zouis roach on bus1,"RT @escapedmatrix: The gofundme for Louisiana churches burned raised $1M in 6 days. $1B was raised to rebuild Paris' Notre Dame after fire.

We've been campaigning for 9 months to get clean water to Flint churches and can't reach $160k.

Please consider donating or sharing. https://t.co/Nl8buS74f4"
en,In my head,"RT @meganromer: 2 French billionaires snapped their fingers and raised $300,000,000 for the rebuilding of Notre Dame.

38,000 of us pledged what we could, ranging from $1 to $50,000, in order to raise $2,000,000 to rebuild a few black churches.

That’s what wealth inequality looks like."
en,"El Paso, TX","RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
fr,,Mon avis sur la Cathédrale Notre - Dame https://t.co/eEwwjTLIrF
en,"Mombasa, Kenya","RT @Bafana_Nhlapo: Mozambique has had to surrender it's  sovereignty to the IMF in an attempt to reconstruct. This, in exchange for $118 million dollar credit. About 8000km away, the French received donations of over $660 million in only 3 days for the Notre Dame. ""Black child, you are on your own"" https://t.co/uq3qhkgH7K"
es,☀Entre el mar y el cielo,RT @Sr_Dios: Que te apene el incendio de Notre Dame no quiere decir que te de igual el hambre en el mundo. Son comparaciones ridículas para justificar tu propia falta de cultura y sensibilidad ante los destrozos que ha podido sufrir un edificio único e irrepetible.
fr,Marrakech,RT @ltdla: Œuvres d'art de Notre-Dame : un bilan provisoire et partiel https://t.co/FDeEdZ7yPC
en,"Jacksonville Beach, FL",RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,,"RT @meganromer: 2 French billionaires snapped their fingers and raised $300,000,000 for the rebuilding of Notre Dame.

38,000 of us pledged what we could, ranging from $1 to $50,000, in order to raise $2,000,000 to rebuild a few black churches.

That’s what wealth inequality looks like."
en,,"RT @bernardpivot1: Si j’étais casseur, aujourd’hui je ne casserais rien. Parce que, comparée à Notre-Dame, quelle que soit la casse, ça fera petit bras, minable."
es,Venezuela,El héroe que salvó Notre Dame es un robot bombero (video) https://t.co/pwSDju3mcV           ·
fr,France,"RT @louisducdanjou: La Semaine Sainte a commencé par le tragique incendie de Notre Dame, qu'il soit une incitation à convertir nos cœurs. Que le Christ règne sur nos cœurs apaisés, que Notre Dame protège le peuple de France qu’Elle affectionne tant! 
Le Christ est ressuscité! Joyeuse fête de Pâques! https://t.co/LQSAA2XqDa"
en,,"RT @Bafana_Nhlapo: Mozambique has had to surrender it's  sovereignty to the IMF in an attempt to reconstruct. This, in exchange for $118 million dollar credit. About 8000km away, the French received donations of over $660 million in only 3 days for the Notre Dame. ""Black child, you are on your own"" https://t.co/uq3qhkgH7K"
en,"Malang, Jawa Timur","RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,MARTINIQUE,"RT @nytimes: Yellow Vest protesters, barred from rallying near a burned Notre-Dame cathedral, still turned out for the 23rd weekend of protests in France https://t.co/Eb4lSZRctU"
en-GB,"Scotland, United Kingdom",RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
id,"Jakarta Capital Region, Indonesia","RT @BrianMcFadden: People tweeting their disgust at the French billionaires donations to the rebuild of Notre dame, saying this money would help African aid. If I offered one of my substantial twitter followers to give up social media if I sponsored an African child. Would they do it???"
fr,,"RT @ChadiArdelesse: Internaute : C’est pas notre dame , c’est Gaza en Palestine , c’est pas 800 ans d’histoire , c’est 800 T  de bombes qui pleuvent,sur des civils ,des familles,des vies ....

Maintenant vous pouvez retourner poster des photos d’un vieux temple qui a pris feu accidentellement. https://t.co/wiC096h4f8"
en,France,RT @ltdla: Œuvres d'art de Notre-Dame : un bilan provisoire et partiel https://t.co/FDeEdZ7yPC
en,"Arlington, TX",RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,YYZ,"RT @franceintheus: #French video game developer @Ubisoft is offering free access to @assassinscreed gamers so they can virtually experience #NotreDame cathedral. The offer is available until April 25. Ubisoft said they are also donating 500,000 Euros to rebuilding efforts. https://t.co/TKngTA3j7O"
en,,RT @GinaLee74748805: Outside Notre Dame Cathedral... https://t.co/IMjJHLYs7v
tr,,"RT @BurhanKuzu: Yanan Notre Dame için Milyar Dolar bağış yapıldı.DEAŞ,Esed ve ABD’nin yok ettiği,Emevi Cami,Hz.Ali Türbesi,Nebi Yunus Cami ve Kambur Minare için kimsenin eli cebine gitmedi.Çünkü yok olan nasıl olda islam eserleri ve kültürü.Oysa bütün bu yok olanlar İnsanlığın ortak mirası."
en,Nowhere USA,"RT @womperspoon: Especially after Notre Dame, if you’ve been away from the Church, please consider pushing yourself to go back. And what better time than Easter? The Easter Vigil mass, in particular, is moving in a way that is difficult to put into words. What do you have to lose?"
fr,"La Paz, Bolivie","RT @FlorencePorcel: Les commerçants qui proposent d’arrondir à l’euro au-dessus pour Notre-Dame, WHAT THE PUTAIN DE FUCK ?!!!!! Ça sert à quoi si y a plus personne dans 200 ans ?? Je m’engage à arrondir À LA DIZAINE AU-DESSUS si c’est POUR LE CLIMAT. 
(NON MAIS ON RÊVE PUTAIN)"
en,cherry grove city,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,"Arkansas, USA",@JRonald223 @marianp1968 @Vesuvia30 @NPR Yall lying about Notre Dame! Roll Tide!
en,,"RT @alexdelvalle3: 🔴 L'incendie de la cathédrale Notre-Dame nous rappelle que la France n'est pas juste une ""idée"" républicaine née en 1789 ou en 1792. La France a aussi des racines chrétiennes ! 
➡️ Avec @SoMabrouk dans les Voix de l'info sur @CNEWS 
🔵 Mes passages : https://t.co/LeIepoSy52 https://t.co/8LBWZ56NmT"
fr,,"RT @meganromer: 2 French billionaires snapped their fingers and raised $300,000,000 for the rebuilding of Notre Dame.

38,000 of us pledged what we could, ranging from $1 to $50,000, in order to raise $2,000,000 to rebuild a few black churches.

That’s what wealth inequality looks like."
de,,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,@projectbuddy yab,"RT @BillyArmagh: Before the news cycle moves on, please notice and absorb this fact: in a few hours, three billionaires shrugged, yawned, and dropped $752,652,500.00 to rebuild Notre Dame, and that was spare change.

Imagine what we’d build if we taxed our resources back from billionaires."
en-gb,"Edinburgh, Scotland",RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
fr,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
